table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,4,11,6,5,6,6,3,1,-,-,-,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,3,24,6,18,18,15,2,2,1,-,-,11,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,2,18,2,16,15,9,1,2,-,-,-,5,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,2,2,*,1,*,1,-,-,-,-,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,20,3,16,16,9,2,2,-,-,-,6,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,Mean,2.79,3.06,2.69,2.74,2.89,2.96,2.91,3,-,-,2.86,2.5,3.07,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.8,1,0.69,0.76,0.74,1.11,0.85,-,-,-,0.78,0.87,0.92,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,45,17,28,31,26,8,3,1,2,-,22,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,52*,17**,35**,37**,30**,8**,2**,2**,3**,-**,25**,14**,6**,6**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,18,9,9,7,5,5,2,2,3,-,8,7,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,2,2,-,-,-,-,-,2,-,-,-,-,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,4,16,8,9,7,5,5,2,-,3,-,8,7,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,3,12,3,8,11,9,1,-,-,-,-,4,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,2,18,2,16,18,15,-,-,-,-,-,12,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,4,2,2,2,1,2,*,-,-,-,2,1,*,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,22,4,18,20,16,2,*,-,-,-,14,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,Mean,2.87,3.32,2.66,2.58,2.6,3.25,3.35,5,4,-,2.69,3.22,3.54,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,1.06,1.2,0.94,0.86,0.8,1.29,1.74,-,0,-,1,0.98,1.42,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,41,17,24,28,18,4,4,5,-,-,15,10,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,49*,20**,29**,35**,23**,5**,5**,4**,-**,-**,16**,13**,9**,10**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,11,7,4,4,2,3,3,2,-,-,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,6,5,2,-,-,3,3,1,-,-,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,4,5,3,2,4,2,-,-,1,-,-,3,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,3,22,8,14,18,12,1,2,1,-,-,6,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,2,14,5,9,11,7,2,-,1,-,-,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,3,-,3,3,3,-,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,16,5,12,14,10,2,-,1,-,-,6,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,Mean,2.97,3.36,2.69,2.63,2.56,3.82,4.08,3.49,-,-,3.03,2.97,2.86,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,1.06,1.1,0.95,0.77,0.82,1.55,1.11,1.16,-,-,0.99,0.92,1.21,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,36,20,16,21,17,8,5,2,-,,16,15,1,4,2,4,6,-,3,4,3,1,7,3,3,,,9,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,36*,21**,15**,21**,17**,9**,5**,2**,-**,,15**,17**,1**,3**,1**,5**,6**,-**,3**,4**,3**,1**,7**,4**,3**,,,8**,12**,10**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,4,3,1,1,1,2,2,-,-,,-,3,-,1,-,2,-,-,1,-,-,-,1,1,-,,,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,1,1,-,-,-,1,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,,,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,4,4,3,1,1,1,1,2,-,-,,-,3,-,1,-,2,-,-,1,-,-,-,-,1,-,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,3,15,11,4,9,7,3,1,1,-,,6,8,-,1,1,-,5,-,2,1,1,1,1,2,2,,,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,2,15,5,10,9,7,4,2,1,-,,9,5,-,1,1,3,1,-,-,3,1,-,5,2,1,,,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,1,1,-,1,1,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,,,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,17,7,10,11,9,4,2,1,-,,9,5,1,1,1,3,1,-,-,3,2,-,5,2,1,,,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,2.64,2.82,2.38,2.47,2.45,2.8,3.07,2.59,-,,2.38,2.96,1,2.88,2.54,2.76,2.84,-,3.34,2.33,1.76,3,2.53,2.85,2.69,,,2.8,2.87,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 190,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.81,0.89,0.62,0.7,0.74,0.99,0.93,-,-,,0.5,0.82,-,1.04,-,1.09,0.41,-,0.6,0.53,1.01,-,1.05,0.87,0.57,,,1.13,0.66,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,26,11,20,36,19,25,11,10,11,19,31,2,7,5,2,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,36*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30**,17**,26**,11**,19**,36*,21**,26**,11**,11**,10**,19**,31**,1**,6**,6**,2**,20**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,2,4,3,2,1,1,-,2,3,-,-,-,-,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-,1,1,-,1,1,-,-,1,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-,2,4,3,2,-,-,-,2,3,-,-,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,11,3,5,15,7,11,5,5,5,8,14,1,5,1,1,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,10,6,11,15,9,12,5,3,5,7,12,-,1,5,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,-,1,-,1,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 191,Q5. Trust in the sources for information/news about Coronavirus used in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,11,8,13,17,10,13,5,5,5,8,13,-,1,5,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
