table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,113,56,57,9,9,19,16,20,15,34,42,33,18,20,14,6,10,7,6,10,5,10,12,18,9,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,107*,56*,51*,7**,7**,16**,13**,20**,14**,38*,42*,31**,17**,18**,12**,5**,13**,7**,7**,10**,4**,9**,12**,17**,8**,5**,86*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,NET: Trust,100,51,48,6,6,15,10,19,13,37,37,30,15,17,12,5,13,7,7,8,4,8,10,15,8,4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,5 - Trust completely,52,28,24,3,3,8,5,9,9,18,26,10,7,9,9,4,7,2,5,5,1,3,1,9,4,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,4,47,23,24,3,3,7,5,10,4,18,11,20,8,8,3,1,6,5,1,4,2,5,10,5,4,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,3,7,4,2,1,1,1,2,1,1,1,4,1,1,-,-,-,-,-,-,1,-,1,1,2,-,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,1,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,1,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,Mean,4.39,4.43,4.36,4.27,4.27,4.42,3.96,4.43,4.61,4.45,4.52,4.3,4.35,4.31,4.75,4.89,4.54,4.32,4.77,4.35,4.41,4.25,3.93,4.43,4.52,3.51,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,0.7,0.64,0.76,0.7,0.7,0.64,1.2,0.58,0.62,0.57,0.69,0.52,0.64,1.01,0.45,0.36,0.52,0.5,0.46,0.75,0.58,0.64,0.44,0.73,0.54,1.58,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,127,49,78,14,12,19,24,23,21,26,40,31,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,125,46*,79*,13**,11**,19**,21**,22**,22**,27**,39*,27**,22**,37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,101,38,64,9,8,18,18,14,21,21,32,24,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,45,20,24,6,5,8,11,3,5,11,11,11,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,4,57,17,39,3,3,10,7,11,16,10,21,13,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,3,19,7,12,4,3,1,4,5,1,4,5,2,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,2,4,1,4,-,-,-,-,2,-,2,2,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,4,1,4,-,-,-,-,2,-,2,2,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,Mean,4.13,4.25,4.07,4.14,4.19,4.36,4.34,3.67,4.2,4.12,4.07,4.33,4.28,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.8,0.78,0.8,0.9,0.87,0.61,0.77,0.86,0.52,0.92,0.79,0.64,0.68,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,126,60,66,10,10,20,21,22,24,29,44,25,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,124,59*,65*,11**,11**,19**,19**,21**,25**,28**,39*,25**,30**,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,109,53,56,11,11,15,16,20,22,25,32,23,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,49,23,26,8,8,4,6,7,8,17,16,9,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,4,60,30,30,3,3,11,10,14,13,9,16,14,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,3,14,5,9,-,-,4,4,1,3,2,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,1,1,-,-,-,-,-,-,1,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,1,1,-,-,-,-,-,-,1,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,Mean,4.27,4.26,4.27,4.69,4.69,3.99,4.1,4.29,4.13,4.51,4.21,4.28,4.36,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 53,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.7,0.72,0.69,0.48,0.48,0.65,0.72,0.52,0.84,0.66,0.84,0.63,0.73,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,127,68,59,12,12,21,18,24,20,32,41,35,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,125,68*,57*,13**,13**,22**,17**,27**,17**,29*,38*,35**,21**,32**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,107,58,49,11,11,17,15,24,13,28,34,29,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,61,30,31,6,6,9,9,11,7,18,15,17,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,4,47,28,19,4,4,9,6,13,5,9,19,13,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,3,16,9,6,2,2,4,1,3,4,1,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,2,2,1,2,-,-,-,2,-,1,-,1,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,2,1,2,-,-,-,2,-,1,-,1,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Mean,4.32,4.29,4.36,4.34,4.34,4.19,4.25,4.3,4.13,4.59,4.27,4.27,4.4,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.76,0.73,0.8,0.77,0.77,0.76,0.96,0.68,0.91,0.59,0.7,0.85,0.69,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,139,66,73,16,15,19,27,20,22,35,57,29,26,27,17,7,14,14,15,7,8,19,14,8,13,3,,27,56,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,142,67*,75*,18**,16**,21**,27**,22**,21**,32*,57*,33**,26**,26**,14**,8**,13**,17**,17**,7**,6**,17**,14**,10**,14**,4**,,28**,54*,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,124,56,68,17,15,18,23,20,20,26,53,28,22,21,12,7,11,14,14,5,6,14,12,10,14,4,,23,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,69,38,31,10,8,8,14,12,13,12,33,13,13,10,8,4,8,11,9,2,4,5,5,5,5,3,,16,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,4,55,18,37,7,7,10,9,8,6,14,20,15,9,10,4,3,3,3,5,2,3,9,7,4,9,1,,8,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,3,17,11,6,1,1,3,4,2,2,5,4,4,4,5,2,1,1,2,3,2,-,3,2,-,-,-,,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,2,1,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,1,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,2,-,2,-,-,1,-,-,-,1,-,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,4.34,4.41,4.27,4.49,4.43,4.15,4.37,4.42,4.55,4.16,4.51,4.2,4.34,4.14,4.44,4.32,4.36,4.4,4.35,3.99,4.55,4.1,4.22,4.54,4.38,4.67,,4.37,4.34,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.75,0.76,0.75,0.62,0.63,0.91,0.75,0.68,0.65,0.8,0.62,0.84,0.76,0.85,0.74,0.76,0.94,1.04,0.79,0.89,0.54,0.68,0.7,0.53,0.5,0.54,,0.78,0.78,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,81,103,64,139,75,18,62,29,27,64,68,121,4,31,10,13,82,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118*,84*,105*,66*,142,78*,20**,64*,30**,31**,63*,71*,124,3**,33**,9**,13**,76*,35**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,73,92,60,124,68,18,56,24,26,56,60,110,3,29,7,12,68,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from Local health service website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,38,53,32,69,39,8,28,14,14,32,31,60,1,16,4,7,36,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
