table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 112,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 9th to 13th April 2020,"£76,001 to        (79.5) £83,000",34,22,11,6,4,8,4,9,4,3,19,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 112,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,2127,1040,1087,294,258,355,329,366,306,477,578,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 112,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 9th to 13th April 2020,"£83,001 or more     (86)",91,57,34,22,20,18,18,20,10,4,70,15,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 112,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 9th to 13th April 2020,Prefer not to answer,228,105,123,41,32,26,26,37,30,68,63,55,53,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 112,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 9th to 13th April 2020,Average income (£000's),33.76,37.68,29.95,37.43,36.82,37.81,37.44,33.28,31.43,27.44,46.64,32.51,34.9,19.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,2098,1007,1091,261,230,362,326,369,329,451,580,582,460,476,190,87,212,173,181,164,113,190,269,272,182,65,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"Up to £7,000       (3.5)",91,41,50,16,16,19,14,17,14,11,3,20,8,61,11,6,14,4,5,10,6,6,11,11,4,3,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£7,001 to         (10.5) £14,000",261,103,158,25,23,26,25,53,43,89,23,70,31,136,36,11,17,31,20,19,13,32,29,29,17,7,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£14,001 to        (17.5) £21,000",315,137,178,21,17,40,33,65,54,101,52,89,58,115,19,11,35,31,23,31,15,36,37,38,31,7,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£21,001 to        (24.5) £28,000",383,191,192,33,29,44,74,60,58,114,94,137,75,78,32,19,55,23,44,27,15,34,49,43,40,2,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£28,001 to          (31) £34,000",284,156,128,18,17,36,57,48,52,73,103,70,60,51,28,15,32,30,19,19,14,30,28,41,25,5,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£34,001 to        (37.5) £41,000",177,88,89,27,21,32,28,36,20,34,51,50,61,16,12,6,18,18,21,12,7,12,18,25,18,12,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£41,001 to        (44.5) £48,000",111,57,54,21,19,26,21,14,16,12,34,28,37,13,7,7,11,6,10,5,7,10,17,11,12,8,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£48,001 to        (51.5) £55,000",106,54,53,31,27,30,19,14,10,4,42,30,22,13,7,3,8,8,12,6,12,9,10,15,10,6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£55,001 to        (58.5) £62,000",41,28,13,16,12,12,6,5,*,2,14,12,14,1,2,-,3,5,4,2,1,4,7,5,7,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£62,001 to        (65.5) £69,000",44,22,22,11,11,13,10,7,1,1,24,16,2,1,4,1,1,3,3,2,-,2,7,15,2,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£69,001 to        (72.5) £76,000",40,22,18,7,6,14,8,6,3,2,21,10,7,3,2,-,8,1,6,-,-,5,11,6,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£76,001 to        (79.5) £83,000",22,18,3,4,4,5,6,5,1,-,13,4,4,-,2,-,7,1,-,-,-,2,3,2,4,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,"£83,001 or more     (86)",71,51,20,23,18,23,9,12,3,1,53,14,4,1,8,2,5,2,4,3,4,6,14,18,3,3,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,Prefer not to answer,152,57,95,37,31,30,14,19,26,26,45,42,43,22,6,3,16,8,14,16,6,10,37,27,6,3,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 11th to 13th September 2020,Average income (£000's),30.76c,33.34a,28.2,39.76a,39.12a,37.86a,33.03a,29.37i,25.83j,23.08,41.22a,30.06n,32.04n,19.27,28.6,27.15,30.82t,27.47,31.24t,26.01,30.21,29.61,33.44a,34.33a,30.95t,37.40a,30.77rt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,2136,1106,1030,299,268,338,352,370,311,466,629,639,307,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"Up to £7,000       (3.5)",82,39,43,12,12,20,9,16,18,7,3,12,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£7,001 to         (10.5) £14,000",258,110,148,25,23,25,26,52,56,74,29,58,34,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£14,001 to        (17.5) £21,000",420,200,220,28,25,61,61,68,68,133,72,134,93,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£21,001 to        (24.5) £28,000",453,250,203,26,24,89,76,79,75,108,127,144,95,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£28,001 to          (31) £34,000",367,196,171,20,16,63,71,77,42,93,106,107,98,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£34,001 to        (37.5) £41,000",175,93,82,17,16,49,30,36,18,23,59,51,45,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£41,001 to        (44.5) £48,000",74,24,51,21,17,7,13,18,6,9,25,30,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£48,001 to        (51.5) £55,000",52,17,35,23,21,5,14,3,1,5,27,15,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£55,001 to        (58.5) £62,000",26,13,13,13,12,7,3,1,2,-,14,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£62,001 to        (65.5) £69,000",13,7,6,4,4,6,1,1,1,*,9,4,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£69,001 to        (72.5) £76,000",20,10,11,14,14,3,1,-,-,2,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£76,001 to        (79.5) £83,000",26,11,15,12,10,3,5,5,-,2,17,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,"£83,001 or more     (86)",38,20,19,28,26,5,1,1,1,2,34,3,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,Prefer not to answer,130,55,75,52,47,11,19,9,19,20,46,29,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 17th to 19th April 2020,Average income (£000's),27.24,27.22,27.26,42.1,42.12,28.22,27.8,25.26,21.65,23.34,36.15,26.84,26.09,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,2105,1038,1067,258,227,355,349,371,307,465,608,570,407,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"Up to £7,000       (3.5)",77,41,36,12,12,20,17,11,12,5,2,10,12,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£7,001 to         (10.5) £14,000",249,84,165,22,20,29,31,48,41,77,28,56,30,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£14,001 to        (17.5) £21,000",350,142,208,34,31,36,56,61,60,104,55,109,68,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£21,001 to        (24.5) £28,000",382,154,228,23,16,63,42,66,80,109,102,133,72,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£28,001 to          (31) £34,000",325,166,158,19,16,45,42,57,62,100,105,96,67,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£34,001 to        (37.5) £41,000",174,104,70,27,25,30,34,34,16,33,60,47,48,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£41,001 to        (44.5) £48,000",109,76,34,22,22,29,24,18,7,7,39,27,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£48,001 to        (51.5) £55,000",92,52,40,18,17,28,19,19,6,2,32,25,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£55,001 to        (58.5) £62,000",45,30,15,14,11,11,12,3,3,3,20,9,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£62,001 to        (65.5) £69,000",44,32,12,9,8,18,6,8,1,1,21,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£69,001 to        (72.5) £76,000",34,22,13,6,6,8,11,3,3,3,15,10,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£76,001 to        (79.5) £83,000",21,18,4,5,4,5,5,5,1,-,14,4,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,"£83,001 or more     (86)",52,34,19,22,19,11,11,6,2,*,37,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,Prefer not to answer,150,77,73,56,41,18,15,23,9,28,40,45,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 111,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 15th to 17th May 2020,Average income (£000's),30.05,33.64,26.64,39.1,38.79,34.54,33.28,29.1,24.83,23.85,38.9,29.55,32.11,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,"Up to £7,000       (3.5)",99,46,53,10,10,24,20,17,17,11,10,16,9,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,"£7,001 to         (10.5) £14,000",250,120,131,22,19,33,30,36,51,79,21,62,29,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,"£14,001 to        (17.5) £21,000",355,144,210,24,19,54,45,72,58,102,59,124,59,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,"What is the combined annual income of your household, prior to tax being deducted?",ONLINE Fieldwork: 29th to 31st May 2020,"£21,001 to        (24.5) £28,000",388,197,191,26,25,61,72,76,49,103,102,122,81,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
