table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Civil Partnership,18,7,10,6,6,8,2,2,-,-,6,3,8,1,2,-,2,1,6,1,3,1,3,-,-,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Co Habiting,294,139,155,28,28,89,69,50,28,31,84,83,67,60,30,16,36,31,24,21,12,30,28,40,20,7,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,NET: Widowed/ separated/ divorced,283,94,189,1,1,3,17,49,61,152,63,92,34,93,17,13,28,22,27,14,15,39,37,39,23,9,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Widowed,104,27,77,-,-,-,1,7,16,81,21,37,12,33,6,8,11,4,8,8,6,16,11,12,11,3,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Separated,28,12,16,1,1,2,9,5,5,5,8,7,3,10,2,1,2,2,4,1,1,5,6,2,1,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Divorced,151,55,95,-,-,1,8,37,40,66,34,48,18,51,9,4,15,16,15,5,9,18,20,25,11,4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 160,Marital Status,ONLINE Fieldwork: 11th to 13th September 2020,Prefer not to answer,8,4,3,6,3,1,-,1,*,-,2,3,*,2,-,-,1,-,-,-,-,2,4,1,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,2136,1106,1030,299,268,338,352,370,311,466,629,639,307,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Single,722,347,375,237,211,170,107,104,68,36,210,233,116,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,NET: Married/ Civil partnership/ co habiting,1134,589,545,55,55,172,207,214,176,310,301,285,275,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Married,817,448,369,12,12,87,135,151,146,286,214,199,192,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Civil Partnership,33,10,23,5,5,12,10,2,3,1,9,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Co Habiting,284,131,153,39,39,73,62,60,27,22,77,80,75,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,NET: Widowed/ separated/ divorced,269,102,167,-,-,10,14,49,63,133,70,80,41,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Widowed,70,30,40,-,-,-,1,7,6,57,23,14,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Separated,32,15,18,-,-,4,4,13,4,8,5,12,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Divorced,167,57,110,-,-,6,9,30,54,68,42,53,21,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Marital Status,ONLINE Fieldwork: 17th to 19th April 2020,Prefer not to answer,11,6,4,2,1,5,3,1,1,-,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,2105,1038,1067,258,227,355,349,371,307,465,608,570,407,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Single,673,317,357,227,188,142,99,105,70,30,191,191,111,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,NET: Married/ Civil partnership/ co habiting,1138,622,516,53,53,203,202,215,178,286,314,301,285,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Married,817,464,354,12,12,101,140,168,137,260,226,212,211,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Civil Partnership,30,13,17,8,8,5,5,7,4,2,7,5,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Co Habiting,291,146,145,34,34,97,58,40,38,25,81,84,64,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,NET: Widowed/ separated/ divorced,276,79,196,2,2,5,19,40,55,155,64,96,30,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Widowed,93,22,71,-,-,-,*,5,14,73,21,35,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Separated,35,15,19,2,2,2,8,6,7,10,6,10,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Divorced,148,42,106,-,-,3,11,30,34,71,37,52,18,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Marital Status,ONLINE Fieldwork: 15th to 17th May 2020,Prefer not to answer,18,11,7,8,5,2,6,2,-,1,4,5,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Single,703,378,325,242,202,159,109,94,60,39,212,218,97,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,NET: Married/ Civil partnership/ co habiting,1104,543,560,45,45,190,202,217,174,276,289,287,293,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Married,809,417,392,8,8,96,144,164,147,250,226,210,218,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Civil Partnership,23,16,8,-,-,12,6,1,2,2,6,3,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Co Habiting,271,110,160,37,37,82,51,52,26,23,56,75,68,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,NET: Widowed/ separated/ divorced,302,111,191,-,-,2,17,52,71,159,74,91,36,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Widowed,101,29,72,-,-,-,3,8,11,79,21,35,9,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Separated,42,16,26,-,-,*,8,11,12,11,10,17,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Divorced,159,67,93,-,-,1,7,34,48,69,43,40,21,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 138,Marital Status,ONLINE Fieldwork: 29th to 31st May 2020,Prefer not to answer,11,4,7,6,6,3,1,1,-,1,2,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Single,620,315,305,235,194,127,88,90,48,33,156,205,93,166,49,23,69,44,52,35,31,47,116,89,50,14,,97,258,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Married/ Civil partnership/ co habiting,1224,618,605,47,47,212,219,236,204,306,358,331,291,244,111,52,136,105,107,93,60,129,127,153,111,41,,212,530,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Married,882,465,417,4,4,97,147,178,171,284,273,225,209,175,76,36,94,64,79,67,45,100,91,113,82,34,,141,343,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Civil Partnership,20,9,11,5,5,7,4,3,2,-,4,7,4,5,1,-,2,3,2,2,1,1,5,2,2,-,,4,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Co Habiting,322,144,178,39,39,107,68,55,31,22,81,98,79,64,34,15,40,37,27,23,13,28,32,38,27,7,,66,175,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Widowed/ separated/ divorced,232,80,152,1,1,8,12,33,48,130,49,53,37,93,13,8,26,22,18,22,9,19,29,41,17,8,,18,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Widowed,81,33,48,-,-,1,2,5,13,60,19,13,17,32,7,3,8,6,3,10,1,7,8,16,10,1,,1,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Separated,17,10,7,-,-,1,3,5,4,4,6,3,3,6,1,1,2,2,-,-,1,3,3,4,-,-,,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Divorced,135,37,97,1,1,6,7,23,31,66,25,37,18,55,5,5,16,14,14,13,6,10,17,21,7,7,,16,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 413,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,17,10,8,6,6,3,6,1,1,*,6,2,3,6,2,-,*,-,6,-,-,2,3,3,1,-,,3,6,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Single,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,266,439,182,197,287,81,193,42,45,178,182,536,13,155,95,26,244,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Married/ Civil partnership/ co habiting,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039,629,929,363,442,465,90,367,100,99,326,367,1090,17,421,130,63,480,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Married,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,474,692,290,322,321,57,252,82,73,235,263,805,12,331,88,31,354,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Civil Partnership,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,10,2,9,11,6,10,2,4,7,4,13,1,3,4,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Co Habiting,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,147,227,71,111,133,27,105,16,21,84,100,272,5,88,38,31,119,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Widowed/ separated/ divorced,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,113,186,70,81,58,7,52,13,16,55,68,217,2,100,19,10,77,89,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Widowed,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,39,73,22,32,20,3,17,7,7,15,30,76,1,41,7,4,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Separated,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8,14,4,4,4,-,3,1,1,6,5,16,-,7,2,1,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Divorced,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,66,99,44,45,34,5,31,5,8,34,33,125,1,51,11,5,38,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 414,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,9,5,3,5,4,5,1,4,5,4,12,-,6,-,-,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 415,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 415,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 415,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,Single,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,54,44,30,77,33,35,207,213,223,117,467,155,536,587,593,620,-,,,,,,,,,
Table 415,Marital Status,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Married/ Civil partnership/ co habiting,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,93,85,81,159,72,53,401,463,392,271,995,267,1113,1155,1188,1222,-,,,,,,,,,
