table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 97,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 97,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 24th to 26th April 2020,Yes - responsible for half or more of the items bought,1866,876,990,177,175,327,308,350,280,424,486,536,373,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 97,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 24th to 26th April 2020,No - not responsible for most of the items bought,240,154,86,114,81,24,18,13,23,48,86,58,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 11th April 2021,Yes - responsible for half or more of the items bought,1891,898,993,173,171,330,317,340,287,445,500,540,386,465,165,79,212,158,167,138,89,177,251,246,151,58,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 11th April 2021,No - not responsible for most of the items bought,230,139,91,120,85,24,12,25,18,31,77,58,45,50,12,6,22,14,18,15,11,22,29,45,30,6,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 7th June 2020,Yes - responsible for half or more of the items bought,1853,858,996,163,158,320,311,348,279,432,484,517,387,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 5th to 7th June 2020,No - not responsible for most of the items bought,273,182,91,130,93,34,19,17,27,45,95,82,45,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2144,1027,1117,266,236,330,330,370,345,503,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 14th March 2021,Yes - responsible for half or more of the items bought,1921,904,1016,187,183,339,315,349,292,440,496,548,393,484,164,77,214,158,166,138,89,175,261,261,155,62,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 14th March 2021,No - not responsible for most of the items bought,223,144,79,109,76,19,17,20,17,41,87,57,42,37,15,8,23,16,21,16,13,27,22,32,28,2,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2150,1042,1108,267,235,319,335,394,327,508,681,626,336,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 1st to 3rd May 2020,Yes - responsible for half or more of the items bought,1886,884,1002,161,157,334,319,351,288,431,473,541,391,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 1st to 3rd May 2020,No - not responsible for most of the items bought,264,167,97,136,102,25,14,19,21,50,112,65,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 6th to 8th November 2020,Yes - responsible for half or more of the items bought,1823,837,986,173,171,329,304,333,277,406,478,523,372,451,156,73,199,153,165,128,87,159,250,244,150,58,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 153,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 6th to 8th November 2020,No - not responsible for most of the items bought,278,190,88,117,80,21,22,28,25,65,93,70,55,60,19,10,34,18,19,22,13,39,27,43,29,5,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,2115,1047,1068,276,241,347,333,342,330,487,606,589,382,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,2115,1034,1081,292,250,353,328,364,305,474,575,596,429,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 15th June 2020,Yes - responsible for half or more of the items bought,1894,893,1001,162,159,333,312,351,292,444,488,527,393,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 128,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 12th to 15th June 2020,No - not responsible for most of the items bought,221,141,80,130,91,20,15,13,12,31,87,70,36,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,2135,1020,1115,251,219,361,336,354,336,497,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 178,"Thinking about your household's food and grocery shopping, are you personally responsible for selecting half or more of the items to be bought",ONLINE Fieldwork: 4th to 6th June 2021,Yes - responsible for half or more of the items bought,1884,885,1000,170,167,328,316,351,286,434,504,525,391,465,162,81,204,156,170,132,84,183,250,243,161,59,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
