table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 166,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,
Table 166,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th March 2021,Don't know,369,92,277,66,54,93,78,59,39,34,65,98,83,124,29,11,44,24,34,34,17,48,50,43,24,10,312,,,
Table 166,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th March 2021,Prefer not to say,34,15,19,7,6,5,7,8,3,4,5,14,6,9,1,-,1,3,8,1,-,5,10,3,2,-,33,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,NET: Left wing,690,353,337,120,107,132,114,110,87,127,217,234,101,138,81,29,89,43,50,41,35,58,100,97,55,14,561,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Very left-wing,98,42,56,28,27,23,17,18,5,7,31,27,14,26,14,6,12,4,5,3,5,6,18,17,5,1,77,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Fairly left-wing,311,147,164,55,48,78,56,44,36,43,97,111,44,59,37,12,42,20,27,18,18,29,42,36,27,3,253,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Slightly left-of-centre,281,164,117,38,32,32,41,48,46,76,88,97,43,53,30,10,35,19,17,20,11,23,40,43,23,10,231,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Centre,417,227,191,46,40,58,68,87,62,96,116,88,102,112,29,19,50,37,45,36,16,37,53,53,29,14,359,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Slightly right-ofcentre,285,176,109,16,13,34,43,41,56,95,97,72,64,52,15,4,24,28,26,30,10,31,27,41,42,6,254,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Fairly right-wing,225,123,101,16,14,24,18,37,44,87,63,74,42,45,9,7,32,16,24,8,9,21,28,36,25,11,196,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Very right-wing,59,32,27,3,3,10,7,11,9,19,19,16,12,11,1,1,4,4,6,5,3,4,10,9,7,4,51,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,NET: Right wing,568,331,237,35,31,67,67,88,109,201,179,162,118,108,25,13,61,48,56,43,22,56,65,86,73,21,500,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Don't know,392,106,285,80,66,90,69,68,44,42,52,98,96,145,37,22,30,38,31,28,28,46,47,50,22,14,313,,,
Table 146,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 6th to 8th November 2020,Prefer not to say,34,10,23,10,7,4,7,8,1,4,7,10,9,8,3,2,4,6,1,3,-,1,11,1,-,1,29,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,2135,1020,1115,251,219,361,336,354,336,497,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,NET: Left wing,716,387,329,130,116,149,94,110,95,138,206,249,108,154,76,30,91,49,50,37,37,68,108,87,67,16,587,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Very left-wing,107,60,48,30,28,28,17,19,7,7,30,42,12,24,13,4,11,4,3,1,4,8,30,17,9,2,89,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Fairly left-wing,303,150,153,58,54,72,41,41,38,52,78,111,49,65,34,13,39,21,24,15,15,29,39,36,33,6,248,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Slightly left-of-centre,305,177,128,41,34,49,36,50,50,78,98,96,47,65,29,13,40,24,23,21,18,31,39,33,26,9,249,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Centre,430,190,240,50,43,53,95,82,65,86,119,102,101,107,34,16,40,40,44,36,25,41,55,58,32,10,361,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Slightly right-ofcentre,287,177,111,18,16,20,34,54,57,103,84,84,62,58,15,2,40,25,23,22,13,24,31,50,30,12,248,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Fairly right-wing,234,144,90,18,14,27,15,44,39,91,85,52,64,33,13,11,20,18,22,26,5,24,28,32,27,8,208,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Very right-wing,48,28,20,6,6,7,5,11,4,14,18,10,5,15,3,2,3,3,5,2,1,5,6,6,6,4,40,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,NET: Right wing,569,348,221,43,37,54,54,110,101,208,187,146,131,105,31,15,63,47,51,50,19,53,65,89,63,24,496,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Don't know,384,107,277,65,53,93,82,63,42,39,60,99,85,141,35,23,40,37,37,29,19,37,42,51,20,14,316,,,
Table 171,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th June 2021,Prefer not to say,36,12,24,7,6,7,5,3,5,8,9,7,8,12,3,*,3,1,4,1,2,3,12,7,*,-,31,,,
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,2107,1075,1032,272,241,366,329,356,313,471,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751,48,907,741
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,55*,906,757
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,NET: Left wing,703,357,345,118,112,124,117,126,96,122,226,199,129,150,76,23,92,53,50,34,28,63,97,98,67,22,576,23,296,245
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Very left-wing,99,50,49,22,22,22,14,24,9,8,24,27,22,25,12,3,16,4,8,6,4,11,18,12,5,*,83,6,40,37
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Fairly left-wing,339,167,172,71,67,59,66,56,37,51,116,100,52,71,39,12,42,33,25,16,14,32,44,44,30,9,278,6,146,116
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Slightly left-of-centre,265,140,124,26,24,43,37,45,49,64,85,72,54,54,25,8,34,16,17,13,10,20,35,42,32,13,216,11,110,92
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Centre,450,245,205,50,48,82,71,96,64,85,123,103,110,114,28,21,45,39,57,36,19,37,65,54,31,18,384,11,190,173
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Slightly right-ofcentre,271,156,115,18,15,20,23,45,55,110,80,85,41,65,20,13,26,21,29,23,13,27,34,26,29,10,227,4,119,100
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Fairly right-wing,238,125,113,11,9,25,25,24,44,109,60,74,53,52,11,10,24,24,17,16,14,31,28,37,24,3,210,7,118,80
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Very right-wing,41,24,17,6,6,3,6,7,4,15,15,5,8,13,3,1,3,4,3,4,*,6,5,6,6,1,37,-,15,18
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,NET: Right wing,550,305,245,34,29,49,55,76,104,233,155,163,102,130,35,23,52,49,48,44,28,64,66,69,58,14,475,12,252,197
