date,area_type,area_code,area_name,metric,metric_name,value
2022-01-06,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1947.9
2022-01-06,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1394.1
2022-01-06,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1691.8
2022-01-06,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1534.1
2022-01-06,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1871.6
2022-01-06,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1760.0
2022-01-06,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1794.0
2022-01-06,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2293.2
2022-01-06,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2345.2
2022-01-07,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2463.5
2022-01-07,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1372.5
2022-01-07,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1500.0
2022-01-07,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2307.3
2022-01-07,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1799.5
2022-01-07,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1893.9
2022-01-07,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1813.1
2022-01-07,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1653.9
2022-01-07,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1723.3
2022-01-08,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1765.2
2022-01-08,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1455.0
2022-01-08,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2185.4
2022-01-08,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1317.5
2022-01-08,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1600.3
2022-01-08,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2324.4
2022-01-08,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1851.0
2022-01-08,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1746.3
2022-01-08,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1648.2
2022-01-09,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1830.8
2022-01-09,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1772.5
2022-01-09,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1451.8
2022-01-09,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2197.3
2022-01-09,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1567.2
2022-01-09,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1303.8
2022-01-09,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1609.8
2022-01-09,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2424.9
2022-01-09,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1818.4
2022-01-10,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1556.0
2022-01-10,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1794.6
2022-01-10,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1873.1
2022-01-10,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1478.7
2022-01-10,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2160.7
2022-01-10,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2458.0
2022-01-10,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1685.9
2022-01-10,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1402.9
2022-01-10,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1296.3
2022-01-11,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1199.3
2022-01-11,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1453.6
2022-01-11,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1592.5
2022-01-11,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1378.0
2022-01-11,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2360.4
2022-01-11,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1979.8
2022-01-11,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1320.8
2022-01-11,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1896.2
2022-01-11,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1765.6
2022-01-12,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1870.1
2022-01-12,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1253.5
2022-01-12,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1297.8
2022-01-12,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2363.3
2022-01-12,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1711.9
2022-01-12,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1479.1
2022-01-12,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1374.7
2022-01-12,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1971.6
2022-01-12,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1142.3
2022-01-13,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2268.3
2022-01-13,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1582.6
2022-01-13,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1792.4
2022-01-13,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1767.5
2022-01-13,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1395.0
2022-01-13,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1217.8
2022-01-13,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1186.3
2022-01-13,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1043.6
2022-01-13,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1286.7
2022-01-14,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1300.7
2022-01-14,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2109.5
2022-01-14,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1626.5
2022-01-14,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1493.1
2022-01-14,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1123.3
2022-01-14,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1186.0
2022-01-14,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1658.3
2022-01-14,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,965.7
2022-01-14,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1078.3
2022-01-15,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1042.7
2022-01-15,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,2022.5
2022-01-15,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1413.6
2022-01-15,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,908.7
2022-01-15,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1595.3
2022-01-15,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1072.1
2022-01-15,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1212.0
2022-01-15,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1507.6
2022-01-15,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,991.1
2022-01-16,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,938.2
2022-01-16,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1293.2
2022-01-16,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1488.8
2022-01-16,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1801.9
2022-01-16,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1332.1
2022-01-16,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,858.8
2022-01-16,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,989.9
2022-01-16,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,995.7
2022-01-16,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1101.3
2022-01-17,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1168.6
2022-01-17,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,833.4
2022-01-17,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1317.8
2022-01-17,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,961.5
2022-01-17,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1660.0
2022-01-17,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1231.0
2022-01-17,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,935.1
2022-01-17,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1034.3
2022-01-17,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,931.5
2022-01-18,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1089.0
2022-01-18,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,921.8
2022-01-18,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1202.7
2022-01-18,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,857.5
2022-01-18,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,969.9
2022-01-18,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1196.3
2022-01-18,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1000.7
2022-01-18,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,961.6
2022-01-18,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1592.0
2022-01-19,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1116.8
2022-01-19,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,981.2
2022-01-19,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,980.2
2022-01-19,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,984.9
2022-01-19,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,862.8
2022-01-19,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1439.6
2022-01-19,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,986.0
2022-01-19,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,898.2
2022-01-19,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1139.9
2022-01-20,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1357.1
2022-01-20,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,955.5
2022-01-20,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1147.3
2022-01-20,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1010.6
2022-01-20,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,884.5
2022-01-20,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,907.5
2022-01-20,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1005.5
2022-01-20,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,971.0
2022-01-20,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1111.7
2022-01-21,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,977.7
2022-01-21,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,911.0
2022-01-21,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,922.8
2022-01-21,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1083.6
2022-01-21,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1039.4
2022-01-21,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1317.5
2022-01-21,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1032.6
2022-01-21,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,900.8
2022-01-21,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1126.3
2022-01-22,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1060.5
2022-01-22,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1278.0
2022-01-22,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,901.5
2022-01-22,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,972.4
2022-01-22,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,927.3
2022-01-22,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,894.2
2022-01-22,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1044.3
2022-01-22,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1116.5
2022-01-22,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1053.6
2022-01-23,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1124.5
2022-01-23,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,897.3
2022-01-23,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,976.0
2022-01-23,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1077.0
2022-01-23,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1049.4
2022-01-23,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,951.7
2022-01-23,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1063.7
2022-01-23,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1251.6
2022-01-23,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,891.0
2022-01-24,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,871.9
2022-01-24,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,984.4
2022-01-24,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1115.7
2022-01-24,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,892.6
2022-01-24,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1035.4
2022-01-24,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1085.6
2022-01-24,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1226.6
2022-01-24,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,979.4
2022-01-24,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1105.8
2022-01-25,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1010.9
2022-01-25,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1167.8
2022-01-25,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,848.4
2022-01-25,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,989.5
2022-01-25,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1134.4
2022-01-25,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1098.1
2022-01-25,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1105.3
2022-01-25,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1003.9
2022-01-25,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,889.2
2022-01-26,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,973.1
2022-01-26,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,820.4
2022-01-26,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1112.3
2022-01-26,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1100.8
2022-01-26,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1016.7
2022-01-26,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,996.4
2022-01-26,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1144.2
2022-01-26,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,882.5
2022-01-26,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1071.3
2022-01-27,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1040.2
2022-01-27,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,952.9
2022-01-27,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1091.2
2022-01-27,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1035.8
2022-01-27,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,786.4
2022-01-27,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,848.3
2022-01-27,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1060.9
2022-01-27,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1154.3
2022-01-27,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,960.0
2022-01-28,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,760.4
2022-01-28,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1009.2
2022-01-28,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,933.0
2022-01-28,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1048.9
2022-01-28,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1007.8
2022-01-28,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,841.9
2022-01-28,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1161.3
2022-01-28,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,943.2
2022-01-28,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1067.5
2022-01-29,region,E12000005,West Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1007.8
2022-01-29,region,E12000003,Yorkshire and The Humber,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,903.3
2022-01-29,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1059.3
2022-01-29,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,837.1
2022-01-29,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,947.2
2022-01-29,region,E12000008,South East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1171.0
2022-01-29,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,970.7
2022-01-29,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,737.1
2022-01-29,region,E12000006,East of England,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1076.1
2022-01-30,region,E12000002,North West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,714.6
2022-01-30,region,E12000004,East Midlands,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,931.8
2022-01-30,region,E12000001,North East,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,920.6
2022-01-30,region,E12000009,South West,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,1054.4
2022-01-30,region,E12000007,London,newCasesByPublishDateRollingRate,New cases by publish date rolling rate,827.0
