start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Officials,6,4,2,2,2,1,2,1,-,1,3,2,-,1,-,-,1,-,2,1,-,-,2,1,-,-,6
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,200,98,102,30,28,34,29,29,31,47,64,62,32,42,15,9,14,12,21,15,14,11,22,42,16,9,162
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Social Media,118,60,58,15,15,26,19,15,22,22,32,41,22,23,9,6,10,9,8,10,9,10,9,23,10,6,94
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),83,40,43,13,13,20,12,11,14,14,19,27,19,18,5,4,7,8,1,8,6,6,8,18,8,4,67
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),14,14,-,5,5,3,2,-,1,3,6,2,3,2,-,2,-,1,2,1,-,-,8,-,1,-,14
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Closed groups,8,8,-,4,4,2,2,-,-,1,5,2,1,-,-,-,-,1,-,-,-,-,6,-,-,1,7
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Other online news sources,17,12,5,2,1,1,2,4,2,6,4,5,4,4,-,1,3,-,2,1,2,1,1,5,1,-,15
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Family/friends/ local ppl,17,7,10,4,4,2,5,4,2,-,6,4,2,6,1,-,-,,1,2,-,-,4,6,2,1,15
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Traditional media,45,16,28,7,6,5,4,6,9,13,20,8,4,13,6,1,1,2,5,3,4,2,5,11,1,2,32
2021-01-15,2021-01-17,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,I don't know where the source is from,1,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Unweighted base,129,53,76,10,9,14,17,24,25,39,34,40,20,35,12,9,8,14,5,10,5,14,18,21,7,6,106
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,123,47,76,13,12,13,19,20,24,34,31,34,22,36,13,6,9,16,5,10,3,14,16,17,8,6,100
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Facebook,57,17,41,6,5,9,9,10,10,14,14,16,12,15,5,4,6,4,3,6,2,8,4,7,4,4,47
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Twitter,12,5,8,3,3,2,3,3,-,1,5,2,1,4,-,2,1,2,-,1,1,1,4,1,1,-,12
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Search engine (e.g. Google),11,2,9,-,-,2,2,1,2,4,5,2,-,4,1,-,-,5,-,1,-,1,-,3,1,-,10
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,BBC - TV,9,1,8,-,-,1,1,1,2,4,3,2,5,-,3,-,-,3,-,-,1,1,1,1,-,-,5
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Family and friends directly,9,1,7,-,-,2,2,3,1,1,4,1,1,2,1,3,1,2,-,-,-,1,1,-,1,-,8
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",8,4,4,3,3,2,-,-,,3,3,3,-,2,2,-,-,-,-,-,1,-,,4,-,1,4
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,YouTube,7,3,4,-,-,,2,2,1,1,2,1,1,2,-,,-,2,-,,-,1,1,-,2,-,7
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Websites or apps that bring together news from different news providers,7,2,4,-,-,-,-,3,1,2,4,3,-,-,1,-,2,-,-,-,-,2,-,1,1,-,6
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),6,3,4,1,1,-,3,2,1,,2,-,-,4,-,-,-,2,-,2,-,-,2,1,-,-,6
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,123,47,76,13,12,13,19,20,24,34,31,34,22,36,13,6,9,16,5,10,3,14,16,17,8,6,100
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),6,1,5,-,-,1,2,-,2,3,1,3,1,2,1,-,-,4,-,-,-,-,1,1,-,-,6
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Snapchat,6,4,2,4,4,-,2,-,-,-,1,-,-,4,-,-,-,2,-,-,-,-,3,1,-,-,6
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Unspecified social media,6,1,5,-,-,-,3,1,2,-,-,2,-,4,-,-,-,1,-,1,,2,-,1,-,1,4
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,People in your local area/neighbourhood,5,5,1,1,1,-,2,2,-,-,3,1,-,2,-,-,1,-,-,2,-,1,-,3,-,-,5
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Celebrity and/or social media influencer,5,1,4,2,2,1,2,-,-,-,3,-,-,2,2,-,-,2,-,-,-,1,1,-,-,-,3
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Sky,5,1,4,-,-,-,1,1,-,3,1,1,3,-,1,-,-,3,-,-,-,1,-,-,-,-,3
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Instagram,4,3,1,3,3,1,-,-,-,-,-,-,1,3,-,-,-,-,-,-,1,-,3,-,-,-,3
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),3,1,2,-,-,1,2,-,-,1,1,1,-,2,-,1,-,2,-,-,-,-,-,,-,-,3
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,BBC - Online/ app,3,-,3,-,-,-,2,-,1,1,1,1,-,2,1,-,-,2,-,-,-,1,-,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,"Local sources across TV, radio and online",3,,2,-,-,1,-,-,1,1,2,-,1,,-,-,-,1,-,-,1,1,-,,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,“Broadsheets” such as The Times or Guardian ( online ),2,1,2,-,-,-,2,-,-,1,-,-,-,2,-,-,-,2,-,-,-,-,-,-,1,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,123,47,76,13,12,13,19,20,24,34,31,34,22,36,13,6,9,16,5,10,3,14,16,17,8,6,100
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,ITV,2,,2,-,-,-,-,1,-,1,-,1,1,,1,-,-,-,-,-,-,1,-,,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,WhatsApp group(s),2,2,-,-,-,-,-,1,1,-,-,1,1,-,-,-,-,1,-,-,-,-,1,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),2,2,1,1,1,1,1,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,1,1,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Email,2,1,1,-,-,-,1,1,-,,2,-,-,-,-,-,1,-,-,-,-,1,-,,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Facebook messenger,2,-,2,-,-,-,2,-,-,-,-,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Channel 5,2,-,2,-,-,-,2,-,-,-,-,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Direct from UK Government website/ email/ text/ post,2,-,2,-,-,-,2,-,-,-,-,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Commercial Radio,2,-,2,-,-,-,2,-,-,-,-,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Community radio,1,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Podcasts,1,1,-,-,-,-,1,,-,-,1,-,-,,-,-,-,-,-,-,,1,-,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,WhatsApp,1,1,-,-,-,-,-,1,-,-,-,1,,-,-,-,-,-,-,-,-,-,1,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,BBC - Radio,1,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,123,47,76,13,12,13,19,20,24,34,31,34,22,36,13,6,9,16,5,10,3,14,16,17,8,6,100
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Direct from Local council website/ email/ text/ post,1,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Magazines,1,1,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox, Infowars, Rebel Media etc",1,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,STV,1,-,1,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Direct from NHS website/ email/ text/ post,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Direct from Local health service website/ email/ text/ post,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Advertising,,,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Other,13,8,5,-,-,1,1,2,4,5,2,3,3,5,1,-,1,1,2,,-,2,2,2,1,-,11
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Broadcasters,14,2,12,-,-,1,2,1,3,6,3,2,5,3,4,-,-,4,-,-,1,2,1,1,1,-,10
