start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-10-09,2020-10-11,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Standard deviation Standard error,1.36,1.25,1.43,1.28,1.27,1.36,1.4,1.46,1.33,1.14,1.36,1.33,1.36,1.39,1.36,1.41,1.42,1.32,1.35,1.34,1.22,1.41,1.39,1.35,1.23,1.54,1.36
2020-10-09,2020-10-11,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Mean,0.73,0.94,0.53,0.74,0.71,0.42,0.44,0.45,0.91,1.25,0.84,0.84,0.64,0.56,0.75,0.58,0.67,0.7,0.6,0.69,0.73,0.8,0.64,0.88,0.9,0.64,0.73
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Standard deviation Standard error,1.36,1.34,1.36,1.32,1.31,1.38,1.43,1.39,1.19,1.32,1.33,1.34,1.37,1.4,1.33,1.43,1.42,1.4,1.42,1.33,1.27,1.34,1.28,1.35,1.27,1.63,1.36
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,NET: Disagree,413,172,241.0,61,54.0,86.0,80.0,75,40,71,101,117.0,88.0,107.0,29,25,49.0,34.0,41.0,25.0,20,36.0,50.0,60,28,17,347.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Strongly disagree   (-2),262,116,145.0,36,32.0,55.0,56.0,48,19,48,60,67.0,58.0,76.0,19,15,36.0,22.0,28.0,19.0,7,22.0,29.0,34,16,15,220.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Slightly disagree   (-1),151,55,96.0,26,22.0,31.0,23.0,28,21,23,41,50.0,30.0,31.0,10,10,13.0,11.0,13.0,6.0,13,14.0,21.0,26,12,2,127.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Slightly agree      (+1),531,254,277.0,86,75.0,95.0,82.0,79,84,104,149,162.0,108.0,111.0,43,25,53.0,37.0,46.0,43.0,23,43.0,81.0,74,52,11,454.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Strongly agree      (+2),772,441,332.0,82,65.0,95.0,99.0,139,115,243,238,214.0,141.0,179.0,71,20,86.0,72.0,64.0,54.0,35,78.0,88.0,101,76,26,640.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,NET: Agree,1303,694,608.0,168,141.0,190.0,181.0,218,200,347,387,376.0,249.0,291.0,114,45,138.0,109.0,111.0,97.0,59,122.0,169.0,175,128,37,1093.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Weighted base,2101,1027,1074.0,290,251.0,351.0,326.0,361,303,471,572,592.0,426.0,511.0,175,84,232.0,171.0,183.0,151.0,100,198.0,277.0,287,179,63,1763.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Unweighted base,2101,1040,1061.0,258,227.0,336.0,346.0,377,310,474,646,571.0,407.0,477.0,179,82,217.0,160.0,173.0,169.0,103,204.0,295.0,299,158,62,1757.0
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Mean,0.67,0.82,0.52,0.53,0.48,0.41,0.44,0.65,0.85,1,0.81,0.68,0.57,0.56,0.78,0.28,0.6,0.73,0.58,0.71,0.68,0.72,0.65,0.64,0.9,0.48,0.66
2020-11-06,2020-11-08,to_what_extent_do_you_agree_or_disagree_with_the_following_statements?_i_would_agree_to_be_vaccinated_against_the_coronavirus_if_there_was_a_vaccine_approved_by_the,Neither agree nor    (0) disagree,386,161,224.0,61,56.0,75.0,65.0,68,63,54,84,100.0,89.0,113.0,32,14,45.0,29.0,32.0,28.0,22,40.0,59.0,52,24,9,323.0
