table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,4,76,39,37,17,17,18,10,12,10,9,36,19,6,15,7,6,7,4,2,1,4,9,18,9,6,3,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,3,105,58,47,15,14,21,13,22,19,16,40,35,12,18,7,3,10,7,9,6,7,12,14,15,13,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,2,33,20,12,5,4,6,5,1,7,8,17,10,2,4,4,-,1,4,1,4,*,2,5,7,3,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,19,6,13,4,4,3,1,4,2,5,6,6,4,3,2,-,3,1,-,2,1,-,4,3,3,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,52,27,25,9,8,9,6,5,9,13,23,16,6,7,6,-,4,5,1,5,1,2,9,10,7,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,Mean,3.10j,3.12,3.07,3.33j,3.31,3.18,3.07,3.08,3.05,2.78,3.07,3.04,3,3.31,3.1,3.67,3.15,3.03,3.29,2.62,3.5,3.27,3.13,2.89,2.86,3.13,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,0.95,0.89,1.02,1.1,1.08,0.93,0.83,0.87,0.87,0.98,0.88,0.93,1.11,1.02,1.04,0.5,1.05,1.01,0.82,1.03,1.07,0.65,0.98,0.91,0.93,1.24,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,288,149,139,52,48,54,51,46,38,47,116,75,38,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,282,135,147,50*,47*,61*,42*,40*,41**,49*,107*,68*,53*,54*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,93,40,53,18,17,19,16,16,12,13,39,18,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,7,2,4,1,1,1,1,1,1,2,5,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,4,86,38,48,17,15,18,15,15,11,10,34,18,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,3,137,66,70,22,21,34,19,20,21,20,49,37,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,2,45,24,21,9,9,6,6,3,7,14,17,13,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,6,4,3,-,-,2,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,52,28,24,9,9,8,7,4,7,16,19,13,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,Mean,3.15,3.08,3.21,3.2,3.19,3.15,3.19,3.32,3.11,2.96,3.21,3.06,3.06,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.8,0.8,0.79,0.77,0.77,0.76,0.82,0.73,0.78,0.91,0.84,0.7,0.79,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,295,152,143,54,48,59,48,50,44,40,95,90,46,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,290,149,141,57*,50*,57*,47*,49*,41*,39*,88*,95*,48*,60*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,88,45,44,17,14,18,24,14,9,6,25,28,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,13,4,9,2,2,1,7,1,1,1,4,6,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,4,75,41,34,15,12,17,17,13,9,5,20,22,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,3,142,74,68,28,24,29,13,27,22,23,42,48,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,2,49,24,25,11,11,10,7,8,5,8,19,16,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,11,6,5,1,1,1,3,-,5,1,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,60,30,30,12,12,10,10,8,10,9,21,20,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,Mean,3.11,3.08,3.13,3.11,3.06,3.14,3.4,3.14,2.88,2.91,3.07,3.1,3.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.86,0.84,0.9,0.82,0.85,0.75,1.11,0.72,0.95,0.75,0.86,0.89,0.75,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,286,145,141,38,32,50,52,50,48,48,85,77,54,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,289,152,137,48*,39**,54*,49*,44*,44*,49*,88*,77*,55*,68*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,93,46,46,19,15,17,19,9,15,13,31,28,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,8,5,3,1,1,2,1,-,1,2,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,4,85,42,43,18,14,15,18,9,14,10,28,27,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,3,123,66,56,20,15,20,19,19,20,25,36,36,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,2,56,28,28,7,7,14,6,14,7,8,17,11,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,18,11,6,2,2,2,5,1,3,5,4,3,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,73,39,35,8,8,16,11,16,10,12,21,13,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.03,3.01,3.06,3.22,3.16,3.01,3.1,2.82,3.07,2.96,3.11,3.17,2.86,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.92,0.94,0.89,0.85,0.91,0.94,1,0.8,0.9,0.97,0.92,0.8,1.02,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,318,167,151,46,40,61,67,53,39,52,108,91,58,61,35,15,33,23,28,19,16,34,45,32,27,11,,70,135,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,326,169,157,51*,44*,59*,66*,55*,44*,50*,107*,99*,62*,59*,28*,16**,32*,26**,29**,19**,14**,30*,46*,44**,28**,13**,,68*,128,44*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,90,49,41,17,13,15,20,16,13,9,27,28,14,21,9,4,8,8,12,3,4,7,17,7,7,4,,16,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,6,3,3,1,1,-,4,-,-,*,2,-,3,1,*,-,-,-,2,-,-,1,1,1,-,-,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,4,85,46,39,16,12,15,16,16,13,9,25,28,11,20,8,4,8,8,10,3,4,7,17,6,7,4,,14,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,3,167,88,79,24,21,31,36,30,21,26,54,51,33,29,14,10,17,13,12,8,7,15,21,27,15,9,,34,70,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,2,55,27,28,8,8,10,9,5,10,12,23,14,11,7,5,3,7,2,4,6,3,6,7,10,2,1,,15,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 211,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,13,4,9,1,1,2,1,5,-,3,3,5,3,2,-,-,-,4,1,2,-,2,1,-,4,-,,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
