table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Mean,4.47,4.47,4.46,4.57,4.55,4.38,4.5,4.54,4.22,4.58,4.45,4.42,4.53,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.65,0.63,0.66,0.6,0.63,0.6,0.6,0.67,0.7,0.66,0.63,0.69,0.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,298,138,160,53,44,56,59,34,36,60,114,72,56,56,35,15,33,25,23,23,13,32,42,30,21,6,,74,114,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,295,131,164,58*,47*,55*,60*,35**,34*,53*,109,76*,57*,53*,28*,15**,33**,31**,26**,21**,13**,26**,38*,36**,21**,6**,,75*,106*,45*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,279,120,159,56,45,53,55,33,32,49,107,71,51,50,27,15,30,25,26,20,12,25,37,35,19,6,,68,101,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,168,72,97,39,35,30,34,20,16,30,61,47,28,33,16,11,19,17,19,12,9,14,18,17,12,3,,42,63,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,4,110,48,62,17,10,23,21,13,17,19,46,24,23,17,11,4,11,8,7,8,3,11,19,18,7,3,,25,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,3,17,12,5,2,2,2,5,2,2,4,2,5,6,3,1,-,3,6,-,1,1,1,1,1,2,-,,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,4.51,4.46,4.56,4.64,4.7,4.5,4.49,4.51,4.42,4.49,4.54,4.55,4.38,4.55,4.54,4.73,4.5,4.33,4.72,4.52,4.65,4.51,4.46,4.45,4.47,4.52,,4.48,4.55,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 157,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.6,0.65,0.56,0.55,0.55,0.58,0.65,0.62,0.59,0.64,0.54,0.63,0.68,0.61,0.57,0.46,0.65,0.81,0.46,0.59,0.63,0.58,0.55,0.56,0.69,0.54,,0.66,0.58,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,161,237,130,298,169,45,127,56,50,119,143,275,5,62,30,34,173,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,161,234,127,295,168,44*,130,51*,46*,115,144,274,4**,64*,29**,36*,162,71*,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,150,220,120,279,160,42,123,49,42,110,136,259,4,60,29,35,154,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,Q5. Trust in the sources for information/news about Coronavirus used in last week: Direct from NHS website/email/text/post,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,98,135,68,168,104,33,79,30,28,65,82,160,2,37,18,21,90,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
