table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you know,44,24,20,16,14,11,9,4,3,1,18,10,8,9,5,1,5,2,8,2,1,2,10,4,3,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Opinions from a person you don't know,44,17,27,22,21,12,6,1,2,-,14,15,7,8,3,3,3,2,8,3,3,2,8,4,4,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you don't know,36,12,24,16,12,11,6,-,3,1,13,11,2,10,5,1,-,2,10,4,1,2,8,2,2,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",21,8,13,9,8,6,3,2,1,-,6,7,4,4,2,-,1,1,4,1,3,1,5,2,1,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",15,8,7,8,8,4,3,-,-,-,4,6,2,2,-,2,3,-,1,1,1,1,2,4,1,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,140,67*,73*,59*,51*,38*,22**,11**,6**,4**,47*,44*,20**,30**,13**,5**,16**,3**,23**,9**,6**,9**,29**,13**,12**,3**,119*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,I don't notice where the information is coming from,12,4,8,5,5,3,2,2,1,-,1,4,1,7,-,1,1,-,1,1,-,1,5,1,-,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,127,42,85,56,44,33,22,10,3,3,48,32,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,127,40*,88*,60*,48*,34**,20**,8**,3**,4**,43*,34**,22**,28**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from official sources such as NHS, Government etc",51,16,35,20,12,10,12,6,1,3,13,17,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you know,50,14,36,27,24,11,7,5,-,-,22,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",45,18,27,19,17,11,10,1,1,3,18,12,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you know,40,13,27,20,16,10,7,2,-,1,23,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",32,12,20,15,12,10,6,-,1,-,14,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you don't know,29,7,21,19,17,4,4,1,-,-,14,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you don't know,24,7,17,11,11,7,3,1,1,-,12,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",12,6,6,3,2,5,4,-,-,-,4,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,I don't notice where the information is coming from,13,3,10,5,5,5,2,1,-,-,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,121,59,62,63,57,26,19,7,4,2,56,25,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,126,59*,66*,71*,63*,27**,16**,6**,4**,1**,56*,29**,25**,16**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you know,59,23,36,28,23,17,8,2,3,1,24,15,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you know,54,26,28,28,24,13,9,1,2,1,22,15,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you don't know,46,22,24,26,26,8,7,2,3,*,17,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from official sources such as NHS, Government etc",43,18,25,20,19,10,11,2,1,-,23,9,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",35,20,15,18,15,7,8,2,-,-,15,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you don't know,34,13,22,19,19,9,3,2,1,*,14,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",30,13,17,19,16,6,4,2,-,-,12,10,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",15,7,7,8,8,4,3,-,-,-,5,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,I don't notice where the information is coming from,11,1,9,7,6,2,-,1,-,-,4,-,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,109,53,56,51,42,34,11,8,2,3,33,36,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,124*,58*,66*,64*,53*,38**,11**,8**,2**,3**,36**,39**,19**,29**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",52,24,28,26,22,14,6,4,-,1,13,17,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you know,45,16,30,24,19,14,5,2,-,-,14,17,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from official sources such as NHS, Government etc",45,25,20,19,16,16,5,5,-,1,11,17,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you know,43,12,31,20,17,12,7,3,-,1,14,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you don't know,37,16,20,22,19,6,5,2,-,2,9,19,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you don't know,32,12,20,20,16,7,2,2,-,1,8,13,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",32,15,16,17,13,6,5,3,1,-,8,13,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",10,7,4,4,4,4,1,1,-,-,4,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 8,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,I don't notice where the information is coming from,13,7,7,3,3,8,-,2,1,-,5,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,101,51,50,41,36,29,16,9,3,3,40,27,22,12,10,2,13,6,3,11,4,10,15,14,11,2,,24,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,103*,53*,50*,42*,37*,30**,14**,11**,4**,3**,39*,28**,23**,12**,9**,2**,12**,6**,3**,10**,4**,8**,16**,18**,12**,3**,,24**,42*,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you know,49,21,28,18,14,16,8,5,2,-,26,11,8,4,5,2,8,4,1,4,1,3,5,8,5,3,,11,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,44,15,29,23,20,11,4,6,-,-,24,8,6,5,4,1,5,4,1,4,-,3,7,11,2,3,,12,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you don't know,42,19,23,18,16,12,6,2,2,2,21,11,9,1,4,2,4,3,1,1,-,4,8,7,5,3,,9,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from official sources such as NHS, Government etc",41,27,15,17,16,11,6,6,3,-,14,12,10,5,3,1,5,2,1,4,3,5,6,6,5,1,,11,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",30,18,12,14,14,10,4,1,-,1,17,9,3,2,1,1,8,1,1,4,-,1,8,3,2,1,,10,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you don't know,28,9,19,14,13,9,3,-,1,1,13,8,5,3,3,1,3,3,1,1,1,4,4,2,2,3,,6,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",19,10,8,9,8,7,3,-,-,-,7,7,3,2,-,1,4,-,1,2,1,1,2,3,3,1,,4,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",8,5,3,4,4,2,3,-,-,-,3,5,-,1,-,-,2,-,1,1,1,1,1,1,-,-,,2,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,103*,53*,50*,42*,37*,30**,14**,11**,4**,3**,39*,28**,23**,12**,9**,2**,12**,6**,3**,10**,4**,8**,16**,18**,12**,3**,,24**,42*,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 20,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,I don't notice where the information is coming from,5,2,3,1,1,3,-,1,-,1,-,4,1,1,1,-,1,1,-,1,1,-,-,-,1,-,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 21,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,51,69,30,49,101,36,68,33,33,40,54,87,2,26,8,5,57,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 21,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,103*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80*,50*,71*,30**,48*,103*,38*,70*,33*,33**,42*,51*,88*,2**,26**,8**,4**,57*,22**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 21,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you know,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,32,13,24,49,20,34,18,16,24,33,42,1,8,4,4,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 21,Q4a. Types of news/information seen on social media and search engines in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,17,28,12,23,44,19,29,17,17,18,28,35,-,6,4,3,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
