table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you know,267,112,155,50,48,49,54,48,23,43,87,65,53,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you know,239,118,121,43,40,39,51,44,23,39,69,73,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you don't know,145,72,74,26,25,27,24,23,16,29,45,38,32,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you don't know,137,57,80,25,25,26,29,18,13,27,45,26,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",117,37,80,27,27,26,24,23,9,8,39,32,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",54,29,24,10,10,13,16,6,5,3,19,10,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 17th to 19th April 2020,I don't notice where the information is coming from,37,18,19,6,6,4,10,8,4,5,8,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,564,237,327,83,79,129,111,99,63,79,160,144,116,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,558,233,325,93*,87*,127,105*,95*,62*,76*,151,146,125*,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from official sources such as NHS, Government etc",309,122,187,42,41,82,72,54,26,33,87,84,65,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",300,109,191,59,56,80,54,51,28,29,79,85,61,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you know,296,133,163,57,52,73,52,43,30,41,93,81,60,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you know,281,97,184,44,41,68,45,50,36,37,78,77,55,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you don't know,150,69,81,21,19,36,23,32,20,19,47,43,34,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you don't know,135,47,88,28,25,26,21,25,19,17,34,46,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",127,46,81,26,24,34,26,17,11,12,39,45,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",32,16,16,11,11,8,3,7,1,*,7,10,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 15th to 17th May 2020,I don't notice where the information is coming from,18,4,13,5,5,3,1,3,3,3,1,4,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,544,226,318,80,77,118,90,106,65,85,135,137,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,534,232,303,90*,86*,122*,88*,94*,56*,84*,141,135,122,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from official sources such as NHS, Government etc",276,121,155,34,34,69,52,50,30,41,61,74,57,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",262,112,150,40,38,64,40,57,24,38,67,67,63,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you know,248,107,141,39,37,58,46,41,27,38,70,62,54,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you know,245,106,138,35,33,60,34,51,28,36,62,64,61,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you don't know,136,69,67,20,19,22,23,29,17,25,41,35,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",125,62,63,16,16,31,25,24,16,12,35,30,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you don't know,123,58,65,16,16,22,18,24,17,27,33,31,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",44,31,14,5,4,11,9,13,3,2,15,10,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 29th to 31st May 2020,I don't notice where the information is coming from,30,11,19,9,9,8,4,4,1,6,6,8,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,588,258,330,83,79,124,115,103,62,101,158,137,129,164,72,20,72,42,42,47,25,60,64,68,52,24,,104,266,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,592,259,333,88*,83*,123,111*,115*,61*,92*,153,149,127,163,69*,24**,67*,46*,47*,43*,23**,56*,54*,86*,52*,24**,,101*,247,66*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from official sources such as NHS, Government etc",309,131,177,39,37,68,64,60,36,41,83,72,71,83,40,12,34,25,29,22,13,24,25,50,22,13,,61,124,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",300,122,179,50,47,71,62,48,23,45,89,67,65,80,37,13,39,26,27,12,11,27,33,38,24,12,,56,127,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,287,120,167,48,43,56,61,53,28,40,80,78,59,70,46,8,34,27,21,21,13,21,25,41,24,7,,52,120,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you know,261,126,135,47,43,50,58,49,25,32,73,68,62,58,37,14,30,22,20,15,12,21,27,36,22,6,,51,114,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you don't know,152,69,84,20,19,36,33,31,14,18,37,37,40,40,27,6,16,9,13,8,8,10,13,22,12,10,,27,70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you don't know,140,74,66,20,20,29,29,28,14,20,36,33,43,27,23,6,12,7,16,6,11,14,10,16,10,8,,30,68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",135,62,72,27,26,33,29,25,9,12,36,37,33,30,18,8,16,13,11,12,4,8,13,21,8,3,,30,54,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",49,30,19,9,9,18,8,7,2,4,14,18,10,8,8,1,8,4,5,3,5,1,6,7,2,1,,6,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,592,259,333,88*,83*,123,111*,115*,61*,92*,153,149,127,163,69*,24**,67*,46*,47*,43*,23**,56*,54*,86*,52*,24**,,101*,247,66*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,I don't notice where the information is coming from,39,16,23,9,9,6,5,7,3,9,7,14,3,16,1,3,2,2,3,4,1,6,5,5,4,3,,3,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,333,432,197,275,588,100,588,92,105,211,282,521,13,165,57,32,270,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,332,430,192,274,592,101*,592,91*,106*,210,277,522,12**,165,54*,30**,267,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from official sources such as NHS, Government etc",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,182,228,106,173,309,56,309,54,59,109,141,276,7,85,30,21,145,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,181,232,109,148,300,50,300,53,58,111,142,274,7,87,28,19,144,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Facebook,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,169,220,110,145,287,50,287,51,65,104,166,265,4,66,30,14,152,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
