table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 73,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Mean,2.95,3.01,2.9,2.92,2.97,2.99,3.21,3.15,2.57,1.83,2.8,2.97,2.71,3.33,2.49,4.17,2.65,2.74,2.94,3.12,2.69,3.1,3.21,3.36,2.41,2.2,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,1.09,1.21,0.98,1.15,1.21,1.15,0.89,1.1,0.54,0.78,1.12,0.99,1.22,1.05,1.19,0.88,0.78,0.54,0.92,1.42,1.68,1.02,1.06,1.08,1.05,0.51,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,127,42,85,56,44,33,22,10,3,3,48,32,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,127,40*,88*,60*,48*,34**,20**,8**,3**,4**,43*,34**,22**,28**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,29,13,16,9,7,8,9,1,-,2,9,7,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,8,5,3,3,2,2,2,-,-,-,2,2,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,4,22,8,13,6,5,6,7,1,-,2,7,5,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,3,54,20,34,22,16,17,8,5,1,1,22,10,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,2,39,6,33,25,21,8,2,2,2,-,10,16,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,5,-,5,4,3,*,-,-,-,-,3,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,44,6,38,29,25,8,2,2,2,-,13,18,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Mean,2.91,3.29,2.74,2.65,2.62,3.04,3.47,2.78,2.34,3.61,2.91,2.67,2.62,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.93,0.89,0.9,0.95,0.95,0.86,0.86,0.63,0.6,0.57,0.93,0.96,0.66,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,121,59,62,63,57,26,19,7,4,2,56,25,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,126,59*,66*,71*,63*,27**,16**,6**,4**,1**,56*,29**,25**,16**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,27,18,8,12,10,6,6,2,1,-,9,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,2,1,1,1,1,1,-,-,-,-,-,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,4,25,17,7,11,9,5,6,2,1,-,9,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,3,52,22,29,29,28,11,7,3,1,*,21,12,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,2,38,15,23,27,24,7,4,-,-,1,22,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,9,4,5,3,2,4,-,1,1,-,4,-,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,47,19,28,30,26,10,4,1,1,1,26,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Mean,2.79,2.94,2.64,2.71,2.74,2.75,3.13,3.09,2.56,2.34,2.62,3.18,2.87,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.9,0.94,0.85,0.83,0.8,1.05,0.77,1.05,1.44,-,0.85,0.9,0.96,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,109,53,56,51,42,34,11,8,2,3,33,36,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,124*,58*,66*,64*,53*,38**,11**,8**,2**,3**,36**,39**,19**,29**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,36,23,13,13,13,16,4,3,-,-,7,8,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,7,4,3,5,5,1,-,2,-,-,1,-,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,4,29,19,10,8,8,15,4,1,-,-,6,8,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,3,49,22,27,27,21,12,6,4,-,1,16,18,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,2,31,11,20,18,14,9,1,1,1,1,11,11,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,8,2,5,5,5,1,-,-,1,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,39,14,25,24,20,11,1,1,2,1,14,13,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Mean,2.97,3.18,2.79,2.82,2.85,3.12,3.35,3.5,1.66,2.17,2.78,2.86,3.11,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 65,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.99,0.97,0.98,1.02,1.09,0.94,0.61,1.02,-,1.05,0.91,0.8,1.14,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,101,51,50,41,36,29,16,9,3,3,40,27,22,12,10,2,13,6,3,11,4,10,15,14,11,2,,24,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,103*,53*,50*,42*,37*,30**,14**,11**,4**,3**,39*,28**,23**,12**,9**,2**,12**,6**,3**,10**,4**,8**,16**,18**,12**,3**,,24**,42*,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,22,11,12,4,4,7,5,6,1,-,5,4,7,7,2,-,3,-,2,1,-,3,1,5,3,1,,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,3,2,1,1,1,1,-,1,-,-,-,-,2,1,1,-,-,-,-,1,-,1,-,-,-,-,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,4,19,9,11,4,3,5,5,5,1,-,5,4,5,6,2,-,3,-,2,-,-,2,1,5,3,1,,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,3,34,17,16,14,13,9,5,4,1,-,9,14,9,2,6,-,5,1,-,4,1,2,5,6,4,1,,5,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,2,39,24,16,21,18,10,4,1,2,2,21,8,8,2,1,2,3,2,1,4,3,3,10,6,3,-,,8,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,8,2,6,3,3,4,-,-,-,1,4,3,-,1,-,-,2,2,-,1,-,-,-,1,2,-,,4,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,47,26,22,23,21,15,4,1,2,3,26,11,8,2,1,2,4,5,1,5,3,3,10,7,5,-,,11,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,2.71,2.72,2.71,2.5,2.5,2.64,3.04,3.57,2.81,1.67,2.36,2.66,2.99,3.45,3.2,2,2.77,1.74,3.3,2.67,2.16,3.12,2.41,2.85,2.7,3.5,,2.69,2.72,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 187,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.96,0.92,1.01,0.81,0.83,1.09,0.82,0.84,0.93,0.59,0.85,0.85,0.94,1.11,0.76,-,1.04,0.79,1.17,1.21,0.42,1.17,0.59,0.91,1.06,0.64,,1.15,0.92,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,51,69,30,49,101,36,68,33,33,40,54,87,2,26,8,5,57,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,103*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80*,50*,71*,30**,48*,103*,38*,70*,33*,33**,42*,51*,88*,2**,26**,8**,4**,57*,22**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,11,3,9,22,6,14,8,8,7,7,14,1,4,-,-,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,-,3,3,1,1,1,1,-,1,2,-,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,9,3,6,19,5,12,8,6,7,6,12,1,4,-,-,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,19,24,12,15,34,11,25,10,11,13,18,32,1,8,2,1,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,19,30,13,19,39,19,26,12,12,21,22,34,-,10,6,2,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7,2,4,8,2,6,3,3,2,4,8,-,4,-,1,6,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 188,Q5. Trust in the sources for information/news about Coronavirus used in last week: Instagram,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,22,37,16,24,47,21,32,15,15,22,26,42,-,14,6,3,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
