table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,4,26,14,12,2,2,8,2,9,2,3,9,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,3,38,16,22,9,8,10,10,3,3,3,13,5,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,2,29,15,14,13,10,5,2,3,2,4,11,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,6,4,2,1,1,-,1,2,1,1,5,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,35,19,16,14,11,5,3,6,3,5,16,7,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,Mean,3.03,2.96,3.1,2.94,2.78,3.16,2.98,3.2,2.78,2.97,2.95,3.26,2.87,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,1.03,1.06,1,1.13,0.98,0.75,0.9,1.21,1.03,1.23,1.18,1.2,0.89,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,95,47,48,25,18,12,16,17,9,16,29,20,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,98*,50*,48*,31**,23**,12**,16**,15**,8**,16**,33**,19**,25**,22**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,30,15,15,7,3,5,6,8,1,3,6,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,8,5,3,2,1,1,2,4,-,-,1,3,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,4,22,10,12,5,2,4,5,4,1,3,5,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,3,40,17,22,19,14,4,4,3,3,8,15,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,2,22,13,9,3,3,3,5,3,4,3,8,3,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,6,4,2,3,3,-,-,-,1,3,4,-,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,28,17,11,5,5,3,5,3,5,5,12,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.05,2.98,3.12,3.04,2.81,3.22,3.17,3.55,2.39,2.71,2.72,3.38,2.86,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 49,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,1.02,1.11,0.92,0.94,0.88,0.97,1.06,1.13,0.82,1,0.95,0.96,0.99,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,95,46,49,23,17,27,15,8,8,14,35,27,14,19,8,8,8,4,3,9,6,10,19,9,8,3,,20,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,96*,45*,50*,24**,17**,26**,16**,7**,7**,14**,34*,29**,13**,20**,7**,11**,7**,4**,3**,8**,6**,11**,16**,12**,9**,3**,,19**,40*,14**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,26,6,19,6,1,7,6,2,3,1,7,10,2,7,2,6,2,1,-,2,3,5,3,-,2,1,,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,5,1,4,3,-,1,-,1,-,-,2,3,-,1,-,-,-,1,-,-,2,-,1,-,2,-,,2,*,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,4,21,6,15,3,1,6,6,1,3,1,5,7,2,6,2,6,2,-,-,2,1,5,2,-,-,1,,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,3,43,29,14,12,10,8,8,5,3,7,15,10,9,8,3,4,4,2,1,3,2,3,9,6,6,1,,4,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,2,19,6,12,5,5,7,2,-,1,5,8,8,-,2,1,1,1,-,1,2,-,2,4,6,1,-,,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,8,3,5,1,1,4,-,-,1,1,3,1,2,2,1,-,-,1,1,2,1,1,-,-,-,1,,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,26,9,17,6,6,11,2,-,2,6,11,9,2,4,2,1,1,1,2,3,1,4,4,6,1,1,,6,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,2.96,2.88,3.04,3.04,2.62,2.75,3.28,3.4,3.05,2.58,2.81,3.1,2.84,3.1,2.96,3.48,3.1,3.01,2.1,2.54,3.26,2.98,2.94,2.52,3.32,2.88,,3.17,2.7,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.98,0.78,1.13,1.04,0.75,1.14,0.66,0.72,1.06,0.82,0.98,1,0.91,1,1.08,0.66,0.7,1.47,0.91,1.14,1.62,1.09,0.79,0.52,0.97,1.43,,1.16,0.79,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,61,75,39,56,66,26,54,18,20,42,52,90,2,32,9,4,49,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,96*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87*,63*,78*,40*,56*,63*,25**,51*,17**,20**,42*,54*,91*,2**,36**,9**,3**,46*,26**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,18,21,11,14,19,8,12,6,5,11,15,25,-,10,1,-,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,*,4,2,1,1,1,2,2,5,-,2,-,-,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,17,9,13,15,6,11,5,5,9,14,20,-,9,1,-,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,33,12,23,24,7,19,5,7,17,24,40,1,19,5,-,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,17,12,12,12,7,12,4,5,8,10,19,-,5,1,3,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,7,4,7,8,3,8,2,3,6,4,8,1,2,2,-,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 140,Q5. Trust in the sources for information/news about Coronavirus used in last week: Advertising,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,24,16,19,20,10,20,6,8,14,15,26,1,7,3,3,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
