date,area_type,area_code,area_name,metric,metric_name,value
2023-01-03,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,139.0
2023-01-03,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,88.0
2023-01-03,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,86.0
2023-01-03,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,119.0
2023-01-03,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,77.0
2023-01-03,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,23.0
2023-01-03,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,81.0
2023-01-04,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,155.0
2023-01-04,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,56.0
2023-01-04,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,114.0
2023-01-04,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,105.0
2023-01-04,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,103.0
2023-01-04,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,81.0
2023-01-04,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,85.0
2023-01-04,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,194.0
2023-01-04,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,154.0
2023-01-05,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,92.0
2023-01-05,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,85.0
2023-01-05,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,174.0
2023-01-05,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,88.0
2023-01-05,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,73.0
2023-01-05,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,64.0
2023-01-05,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,143.0
2023-01-05,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,70.0
2023-01-05,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,196.0
2023-01-06,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,101.0
2023-01-06,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,106.0
2023-01-06,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,225.0
2023-01-06,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,86.0
2023-01-06,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,110.0
2023-01-06,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,167.0
2023-01-06,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,35.0
2023-01-06,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,99.0
2023-01-06,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,95.0
2023-01-07,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,30.0
2023-01-07,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,204.0
2023-01-07,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,147.0
2023-01-07,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,356.0
2023-01-07,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,137.0
2023-01-07,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,88.0
2023-01-07,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,96.0
2023-01-07,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,294.0
2023-01-07,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,169.0
2023-01-08,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,17.0
2023-01-08,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,29.0
2023-01-08,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,25.0
2023-01-08,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,30.0
2023-01-08,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,41.0
2023-01-08,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,32.0
2023-01-08,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,38.0
2023-01-08,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,19.0
2023-01-08,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,15.0
2023-01-09,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,133.0
2023-01-09,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,90.0
2023-01-09,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,78.0
2023-01-09,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,82.0
2023-01-09,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,65.0
2023-01-09,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,28.0
2023-01-09,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,129.0
2023-01-09,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,116.0
2023-01-09,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,69.0
2023-01-10,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,77.0
2023-01-10,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,57.0
2023-01-10,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,83.0
2023-01-10,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,111.0
2023-01-10,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,95.0
2023-01-10,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,105.0
2023-01-10,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,109.0
2023-01-10,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,112.0
2023-01-10,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,48.0
2023-01-11,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,111.0
2023-01-11,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,148.0
2023-01-11,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,68.0
2023-01-11,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,122.0
2023-01-11,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,75.0
2023-01-11,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,71.0
2023-01-11,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,107.0
2023-01-11,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,66.0
2023-01-11,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,133.0
2023-01-12,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,112.0
2023-01-12,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,100.0
2023-01-12,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,50.0
2023-01-12,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,73.0
2023-01-12,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,100.0
2023-01-12,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,99.0
2023-01-12,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,103.0
2023-01-12,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,66.0
2023-01-12,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,171.0
2023-01-13,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,64.0
2023-01-13,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,115.0
2023-01-13,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,98.0
2023-01-13,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,123.0
2023-01-13,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,121.0
2023-01-13,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,82.0
2023-01-13,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,45.0
2023-01-13,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,226.0
2023-01-13,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,92.0
2023-01-14,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,296.0
2023-01-14,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,21.0
2023-01-14,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,78.0
2023-01-14,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,111.0
2023-01-14,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,275.0
2023-01-14,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,137.0
2023-01-14,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,115.0
2023-01-14,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,89.0
2023-01-14,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,123.0
2023-01-15,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,49.0
2023-01-15,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,42.0
2023-01-15,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,26.0
2023-01-15,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,33.0
2023-01-15,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,10.0
2023-01-15,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,21.0
2023-01-15,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,59.0
2023-01-15,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,34.0
2023-01-15,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,44.0
2023-01-16,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,18.0
2023-01-16,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,73.0
2023-01-16,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,148.0
2023-01-16,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,106.0
2023-01-16,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,37.0
2023-01-16,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,76.0
2023-01-16,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,48.0
2023-01-16,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,49.0
2023-01-16,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,75.0
2023-01-17,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,53.0
2023-01-17,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,55.0
2023-01-17,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,137.0
2023-01-17,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,22.0
2023-01-17,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,52.0
2023-01-17,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,70.0
2023-01-17,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,110.0
2023-01-17,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,110.0
2023-01-17,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,72.0
2023-01-18,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,66.0
2023-01-18,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,5.0
2023-01-18,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,93.0
2023-01-18,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,55.0
2023-01-18,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,72.0
2023-01-18,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,147.0
2023-01-18,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,39.0
2023-01-18,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,42.0
2023-01-18,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,99.0
2023-01-19,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,77.0
2023-01-19,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,108.0
2023-01-19,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,30.0
2023-01-19,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,55.0
2023-01-19,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,42.0
2023-01-19,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,100.0
2023-01-19,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,140.0
2023-01-19,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,55.0
2023-01-19,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,65.0
2023-01-20,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,144.0
2023-01-20,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,47.0
2023-01-20,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,90.0
2023-01-20,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,11.0
2023-01-20,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,69.0
2023-01-20,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,93.0
2023-01-20,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,205.0
2023-01-20,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,70.0
2023-01-20,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,93.0
2023-01-21,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,194.0
2023-01-21,region,E12000004,East Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,77.0
2023-01-21,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,84.0
2023-01-21,region,E12000006,East of England,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,154.0
2023-01-21,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,137.0
2023-01-21,region,E12000009,South West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,184.0
2023-01-21,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,16.0
2023-01-21,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,85.0
2023-01-21,region,E12000008,South East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,360.0
2023-01-22,region,E12000005,West Midlands,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,39.0
2023-01-22,region,E12000003,Yorkshire and The Humber,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,21.0
2023-01-22,region,E12000007,London,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,28.0
2023-01-22,region,E12000001,North East,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,20.0
2023-01-22,region,E12000002,North West,newPeopleVaccinatedThirdInjectionByVaccinationDate,New people vaccinated with a booster or third dose by vaccination date,13.0
