table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 15th to 17th May 2020,"Urban - Population over 10,000",873,453,420,144,126,183,159,146,105,135,252,246,170,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 15th to 17th May 2020,Town and Fringe,807,371,436,104,89,128,121,133,123,197,207,216,181,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 15th to 17th May 2020,NET: Rural,425,206,219,42,34,40,45,82,76,140,113,132,76,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 15th to 17th May 2020,Village,365,172,194,35,28,40,44,70,63,114,91,112,67,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 15th to 17th May 2020,Hamlet & Isolated Dwelling,60,34,25,7,5,-,2,12,13,26,22,20,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,NET: Urban,1688,837,851,232,205,307,289,297,227,336,452,479,331,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,"Urban - Population over 10,000",909,501,407,143,128,180,162,142,106,176,269,272,174,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,Town and Fringe,780,336,444,89,77,128,127,155,121,160,183,207,157,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,NET: Rural,431,199,231,61,47,47,39,68,78,139,125,119,99,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,Village,353,161,192,48,37,42,33,54,60,116,100,93,80,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 132,Which of the following best describes where you live?,ONLINE Fieldwork: 29th to 31st May 2020,Hamlet & Isolated Dwelling,78,38,40,13,10,4,6,14,18,23,25,25,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Urban,1654,817,837,244,211,297,269,279,230,334,449,463,333,409,135,69,191,136,155,111,60,138,273,219,125,43,,264,679,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,"Urban - Population over 10,000",884,438,446,163,142,164,132,147,111,168,247,274,155,208,65,22,90,80,84,47,24,56,236,103,57,19,,143,362,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Town and Fringe,770,379,390,81,69,133,138,133,120,166,202,189,178,201,70,47,100,55,72,64,36,82,37,116,68,24,,122,317,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Rural,439,206,233,45,36,53,55,80,71,135,120,127,92,100,40,15,41,35,27,39,40,59,3,67,54,20,,66,170,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Village,377,180,197,42,35,45,49,70,56,115,105,104,78,90,27,15,34,32,23,35,34,54,3,64,43,12,,59,151,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 395,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Hamlet & Isolated Dwelling,63,27,36,3,1,7,6,10,16,20,15,23,14,9,13,-,7,3,4,4,6,5,-,2,11,8,,7,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Urban,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,784,1227,494,574,656,160,497,132,138,454,500,1457,28,537,201,74,635,547,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,"Urban - Population over 10,000",884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,400,636,273,327,362,104,264,86,90,267,261,769,19,266,108,33,354,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Town and Fringe,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,384,591,222,247,294,56,234,46,49,187,239,688,9,271,93,41,281,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Rural,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,231,336,126,150,158,22,120,24,24,111,120,397,4,145,43,26,174,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Village,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,198,284,109,125,134,20,103,23,22,93,100,338,3,124,35,24,147,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 396,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Hamlet & Isolated Dwelling,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,33,52,17,24,23,2,17,2,2,18,20,59,1,21,7,2,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Urban,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,129,114,97,202,97,84,536,619,554,360,1296,386,1481,1556,1588,1652,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,"Urban - Population over 10,000",884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,76,68,61,115,66,59,306,325,308,185,687,217,787,831,839,884,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Town and Fringe,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,53,46,36,87,31,25,230,294,247,175,609,169,695,725,750,768,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Rural,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,35,26,32,66,21,17,151,161,143,83,374,93,394,418,433,439,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Village,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,34,26,28,55,17,16,126,142,121,72,319,84,339,358,371,377,-,,,,,,,,,
Table 397,Which of the following best describes where you live?,ONLINE Fieldwork: 22nd to 24th May 2020,Hamlet & Isolated Dwelling,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,3,11,4,1,25,19,22,11,55,9,56,60,61,63,-,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Urban,1689,845,844,236,205,306,268,288,243,348,446,471,350,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,"Urban - Population over 10,000",937,509,428,155,139,189,164,140,122,168,253,286,181,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,Town and Fringe,752,337,416,82,66,117,104,148,122,179,193,185,169,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Rural,436,194,242,57,54,48,61,78,63,129,132,128,81,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,Village,376,165,210,52,49,46,55,67,53,103,117,107,69,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Which of the following best describes where you live?,ONLINE Fieldwork: 3rd to 5th April 2020,Hamlet & Isolated Dwelling,60,28,32,5,5,2,6,11,10,27,16,21,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2127,1045,1082,274,243,371,302,348,332,500,694,595,365,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,NET: Urban,1700,830,871,258,223,315,276,294,230,327,461,479,321,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,"Urban - Population over 10,000",909,495,414,171,152,186,149,137,124,142,270,256,162,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,Town and Fringe,791,335,457,87,71,128,127,157,106,185,190,223,159,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,NET: Rural,427,210,217,35,32,40,53,72,76,150,118,120,111,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,Village,377,187,191,31,28,38,49,56,66,136,100,108,99,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 103,Which of the following best describes where you live?,ONLINE Fieldwork: 7th to 10th May 2020,Hamlet & Isolated Dwelling,49,23,26,4,4,3,4,15,10,14,18,13,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,2106,1041,1065,269,238,331,326,350,327,503,544,621,393,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,NET: Urban,1690,840,849,242,212,295,283,293,250,326,449,472,350,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,"Urban - Population over 10,000",903,482,420,135,123,174,169,150,119,156,256,278,166,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,Town and Fringe,787,358,429,107,88,121,114,143,132,170,192,194,184,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,NET: Rural,416,190,227,48,44,56,43,69,53,147,124,121,78,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,Which of the following best describes where you live?,ONLINE Fieldwork: 24th to 26th April 2020,Village,361,159,202,42,38,54,40,61,42,121,106,103,67,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
