table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,2098,1007,1091,261,230,362,326,369,329,451,580,582,460,476,190,87,212,173,181,164,113,190,269,272,182,65,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,White,1878,916,961,219,191,276,280,347,290,467,499,519,400,460,168,78,210,157,158,142,92,189,190,260,171,63,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,NET: BAME,200,94,106,62,52,69,42,14,11,2,67,64,23,45,5,5,22,14,23,6,6,8,80,22,8,-,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Mixed,50,21,29,11,10,16,14,3,5,1,16,17,5,12,1,4,4,5,1,1,1,7,18,7,1,-,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Asian,91,46,45,30,21,34,17,7,2,-,29,25,12,25,2,1,13,6,19,4,1,1,31,8,4,-,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Black,45,23,22,16,16,12,10,2,4,-,17,16,4,7,-,-,3,2,2,1,4,1,27,3,2,-,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Chinese,7,3,4,2,2,4,-,1,-,-,4,3,-,-,1,-,-,-,1,-,-,-,2,3,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Other ethnic group,7,1,6,2,2,3,2,*,-,1,1,2,3,1,1,-,1,1,-,-,-,-,2,1,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 152,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 11th to 13th September 2020,Prefer not to answer,21,16,5,8,6,5,3,-,2,2,4,9,2,5,2,-,1,-,1,3,2,-,7,5,-,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,2136,1106,1030,299,268,338,352,370,311,466,629,639,307,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,White,1910,925,985,250,230,287,283,327,291,471,517,541,386,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,NET: BAME,203,107,96,42,36,62,41,38,14,6,59,51,46,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Mixed,45,18,27,11,9,12,6,6,9,2,13,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Asian,109,71,39,18,14,36,27,24,3,1,29,25,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Black,33,13,20,9,9,9,3,6,2,3,10,10,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Chinese,10,2,8,3,3,3,2,2,-,-,5,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Other ethnic group,5,3,2,1,1,2,1,1,-,-,1,3,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 17th to 19th April 2020,Prefer not to answer,23,12,11,2,1,7,8,2,2,1,5,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,2105,1038,1067,258,227,355,349,371,307,465,608,570,407,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,White,1906,940,966,230,198,294,283,342,293,464,511,533,394,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,NET: BAME,168,70,98,49,41,55,40,15,8,1,50,53,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Mixed,29,13,16,7,7,11,7,2,2,1,12,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Asian,92,44,48,27,21,29,24,8,4,-,28,25,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Black,29,5,24,7,7,11,5,3,2,1,7,13,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Chinese,10,1,8,5,5,2,*,2,-,-,2,7,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Other ethnic group,8,6,2,2,*,2,4,-,-,-,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 101,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 15th to 17th May 2020,Prefer not to answer,31,19,12,11,9,3,2,5,3,7,12,7,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,White,1906,913,993,238,208,287,273,341,295,471,506,530,392,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,NET: BAME,186,106,80,44,34,58,51,23,8,3,63,60,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Mixed,36,18,18,6,5,16,8,2,3,1,11,13,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Asian,99,61,38,28,22,27,29,12,1,2,28,29,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Black,31,14,17,6,5,9,10,4,3,-,12,14,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Chinese,13,7,6,1,1,5,2,4,*,-,7,4,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Other ethnic group,7,6,1,3,1,2,1,1,1,-,5,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 130,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 29th to 31st May 2020,Prefer not to answer,27,17,9,11,11,8,4,-,3,1,8,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,White,1911,923,989,240,204,301,295,329,284,462,514,529,400,467,172,82,220,155,161,142,96,192,191,268,171,60,,285,760,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: BAME,163,89,74,42,38,45,26,26,17,7,46,59,22,36,2,1,11,14,19,7,3,5,79,16,4,1,,41,81,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Mixed,39,20,20,11,10,9,5,6,8,1,7,17,7,9,-,-,3,2,4,2,2,-,19,4,2,1,,9,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Asian,81,49,32,16,14,24,17,13,8,2,23,30,10,18,1,-,5,11,10,6,1,2,36,7,1,-,,21,42,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Black,23,12,11,9,7,6,2,3,1,3,5,10,3,5,-,-,1,-,2,-,-,2,15,2,1,-,,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Chinese,10,4,6,6,6,2,-,2,-,-,6,1,1,1,-,1,1,-,-,-,-,1,6,1,-,-,,2,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Other ethnic group,10,5,6,1,1,4,2,2,-,2,5,1,2,2,1,-,1,1,3,-,-,-,3,1,-,-,,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 389,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,18,12,7,7,6,3,3,5,1,-,9,2,2,6,-,-,1,1,2,1,-,-,6,3,3,1,,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,White,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,933,1441,574,657,733,143,570,118,141,508,565,1706,31,629,222,91,734,612,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: BAME,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,75,110,41,66,75,39,45,38,22,55,51,134,2,48,19,9,68,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Mixed,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,16,25,10,21,16,7,10,6,4,15,12,33,1,11,5,6,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Asian,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,47,56,18,26,36,19,23,24,12,26,24,68,1,25,6,1,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Black,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,15,4,12,13,6,6,6,4,9,9,15,-,7,2,2,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Chinese,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,8,3,3,5,3,4,1,1,2,2,9,-,3,4,-,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Other ethnic group,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7,7,4,5,4,3,1,1,3,4,9,-,3,2,-,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 390,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,11,5,1,6,-,3,-,-,3,4,14,-,4,3,-,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,White,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,136,116,112,230,90,79,618,715,634,400,1547,433,1709,1806,1853,1910,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,NET: BAME,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,23,15,35,27,22,64,57,57,39,113,43,151,151,152,163,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Mixed,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,7,3,5,16,11,16,6,25,10,36,34,34,39,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Asian,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,14,11,17,16,12,28,35,27,25,57,26,77,75,77,81,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Black,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,2,7,6,5,12,6,9,5,18,3,22,22,22,23,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Chinese,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,-,-,-,1,-,3,3,4,2,6,3,8,10,10,10,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Other ethnic group,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-,-,4,1,1,5,2,2,1,7,1,7,10,10,10,-,,,,,,,,,
Table 391,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,2,2,-,-,3,8,6,4,9,1,17,17,16,18,-,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 3rd to 5th April 2020,White,1915,910,1005,242,215,283,293,339,295,463,510,530,400,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,To which of the following ethnic groups do you consider you belong?,ONLINE Fieldwork: 3rd to 5th April 2020,NET: BAME,173,105,68,41,35,60,32,25,8,8,54,58,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
