table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,5,4,1,1,1,-,4,-,-,-,1,3,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,4,25,13,12,5,5,7,7,2,2,3,8,2,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,3,36,15,21,2,1,16,6,2,3,8,16,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,2,18,12,6,2,2,2,6,5,1,1,5,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,7,6,1,4,4,3,-,1,-,-,6,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,25,18,7,6,6,5,6,6,1,1,11,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.03,2.93,3.15,2.78,2.75,2.95,3.4,2.55,3.08,3.14,2.83,3.11,3.24,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,1.01,1.16,0.79,1.43,1.51,0.87,1.08,0.95,0.72,0.62,1.05,1,0.87,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,87,46,41,9,9,17,21,12,13,15,42,22,12,11,9,2,10,8,9,6,4,7,19,9,3,1,,26,39,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,86*,46*,40*,10**,10**,17**,19**,13**,12**,14**,41*,23**,13**,9**,9**,2**,9**,9**,9**,6**,4**,6**,19**,11**,2**,1**,,26**,36*,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,16,7,9,-,-,2,4,1,3,6,5,6,3,3,1,-,2,2,-,3,2,*,2,3,1,-,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,2,2,-,-,-,-,1,-,-,1,1,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,4,14,6,9,-,-,2,3,1,3,5,4,5,3,3,1,-,1,2,-,3,1,*,2,3,1,-,,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,3,40,22,18,3,3,11,7,6,8,5,16,12,5,6,4,1,3,3,7,3,-,5,7,6,1,1,,13,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,2,21,13,8,3,3,3,6,5,2,2,15,4,2,-,4,1,5,3,1,-,-,1,7,-,-,-,,7,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,9,4,5,4,4,1,3,-,-,1,4,1,2,1,-,-,-,1,1,-,2,-,3,2,1,-,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,30,17,14,7,7,4,9,5,2,3,19,5,5,1,4,1,5,4,2,-,2,1,10,2,1,-,,8,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Mean,2.75,2.76,2.75,1.87,1.87,2.85,2.67,2.7,3.06,3.2,2.57,3.03,2.66,3.01,2.73,2.55,2.77,2.62,2.73,3.53,2.72,2.94,2.45,2.98,2.62,3,,2.91,2.87,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 199,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.93,0.92,0.95,0.87,0.87,0.71,1.1,0.67,0.63,1.03,0.9,0.87,1.06,0.93,0.72,0.68,1.01,1.04,0.62,0.55,2.13,0.49,0.88,1.01,1.66,-,,0.87,0.83,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,52,71,45,61,69,23,57,87,87,50,60,82,4,16,13,2,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,86*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75*,52*,69*,42*,59*,69*,22**,57*,86*,86*,47*,57*,80*,3**,18**,11**,1**,56*,11**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,15,8,13,11,6,8,16,16,8,13,16,-,6,1,-,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,-,2,2,2,1,2,2,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,13,6,11,9,6,6,14,14,7,11,14,-,6,1,-,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,20,29,19,23,32,5,30,40,40,22,25,37,1,6,6,-,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 200,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp group(s),ONLINE Fieldwork: 22nd to 24th May 2020,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,18,10,20,18,6,13,21,21,11,15,18,-,3,4,1,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
