table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,NET: Trust,55,26,30,4,4,12,7,8,6,19,14,16,13,12,4,4,7,5,6,5,3,3,6,7,5,-,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,5 - Trust completely,9,4,4,2,2,1,1,2,-,3,4,1,2,2,-,2,-,1,1,1,1,1,1,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,4,47,21,26,2,2,10,6,6,6,16,11,15,11,10,4,3,7,4,5,4,1,2,5,6,5,-,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,3,80,38,42,9,8,13,15,12,13,18,26,24,11,19,13,2,6,10,9,9,4,2,5,10,5,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,2,29,8,20,10,9,3,2,6,2,6,12,8,6,3,1,1,1,5,2,5,-,1,2,3,7,-,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,8,4,4,2,2,1,-,*,3,2,3,1,2,3,1,-,1,2,-,-,-,-,2,2,-,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,37,12,24,12,10,4,2,6,6,7,15,9,8,5,2,1,2,7,2,5,-,1,3,5,7,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,Mean,3.11,3.18,3.05,2.69,2.72,3.29,3.23,3.11,2.86,3.3,3.01,3.15,3.16,3.17,3.05,3.57,3.27,2.88,3.26,3.05,3.59,3.54,3.12,3.02,2.89,2.76,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 87,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,0.9,0.9,0.91,0.99,1.04,0.85,0.69,0.9,0.95,0.91,0.94,0.78,1.02,0.92,0.66,1.07,0.85,0.97,0.8,0.88,0.85,0.91,1.15,1,0.86,0.73,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,147,67,80,15,12,21,16,27,24,44,56,33,16,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,138,62*,76*,14**,11**,19**,16**,24**,22**,44*,46*,33**,21**,38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,44,24,19,1,-,7,4,4,5,22,16,8,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,6,3,3,-,-,1,-,-,1,4,4,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,4,37,21,17,1,-,6,4,4,4,18,11,8,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,3,68,23,45,11,9,5,7,15,15,15,22,19,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,2,18,12,6,-,-,4,3,4,2,4,5,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,9,3,6,2,2,2,2,1,-,2,4,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,26,15,12,2,2,6,5,6,2,6,9,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,Mean,3.11,3.16,3.06,2.79,2.67,3.01,2.88,2.87,3.18,3.42,3.16,3.01,3.26,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.91,0.96,0.86,0.77,0.78,1.15,0.95,0.73,0.71,0.93,1.03,0.75,0.71,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,180,79,101,24,22,28,24,30,29,45,59,48,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,182,79*,104*,31**,28**,32**,22**,28**,28**,42*,56*,52*,40*,34**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,49,21,28,6,5,3,9,3,10,17,15,15,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,7,3,4,2,2,-,1,1,1,2,1,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,4,42,18,23,4,3,3,8,2,9,15,13,13,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,3,70,27,43,7,7,13,11,17,7,15,22,16,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,2,55,30,25,14,13,12,2,8,10,9,19,17,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,9,1,8,3,3,3,*,-,1,1,1,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,63,31,33,17,16,15,2,8,11,10,19,21,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,Mean,2.91,2.9,2.92,2.58,2.55,2.53,3.3,2.89,2.99,3.19,2.93,2.83,2.78,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.93,0.9,0.96,1.04,1.04,0.82,0.79,0.72,1.02,0.92,0.84,1,0.81,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,195,83,112,22,18,32,32,31,35,43,54,53,42,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,202,86*,117*,27**,22**,34**,37**,32**,30*,43*,60*,54*,42*,46*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,44,20,25,3,1,7,6,10,9,10,9,7,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,3,1,2,-,-,-,-,2,-,1,-,-,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,4,41,19,23,3,1,7,6,8,9,9,9,7,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,3,108,42,67,13,10,19,24,13,15,25,37,30,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,2,40,18,22,11,9,6,5,7,5,7,10,16,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,9,6,3,1,1,2,2,3,1,1,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,50,25,25,12,10,8,7,10,6,8,14,17,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,Mean,2.94,2.88,2.99,2.65,2.56,2.94,2.93,2.94,3.04,3.07,2.86,2.79,3.16,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.8,0.87,0.76,0.73,0.69,0.78,0.71,1.03,0.79,0.76,0.76,0.69,0.95,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,186,90,96,14,12,26,33,29,25,59,64,34,43,45,20,13,30,12,14,16,9,21,12,19,14,6,,31,79,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,180,85*,96*,15**,13**,27**,32**,33**,24**,50*,62*,35*,42*,42*,18**,15**,30**,13**,15**,14**,8**,16**,9**,23**,12**,7**,,31**,72*,32**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,59,36,22,1,-,13,11,9,8,18,17,17,9,15,7,8,11,5,5,6,2,7,2,4,1,1,,11,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,6,3,3,-,-,-,3,1,-,2,1,2,1,2,1,2,-,2,-,-,-,-,1,-,-,-,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,4,53,33,20,1,-,13,8,8,8,16,16,16,8,13,6,6,11,3,5,6,2,7,1,4,1,1,,7,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,3,83,34,49,4,4,8,13,21,14,23,25,13,25,20,6,5,12,5,6,7,4,8,4,15,8,4,,13,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,2,36,12,23,11,10,4,7,2,3,9,18,4,7,7,2,2,6,4,4,1,3,2,3,4,4,2,,5,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,3,2,1,-,-,2,1,-,-,-,2,-,1,-,3,-,-,-,-,-,-,-,-,-,-,-,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,39,14,24,11,10,6,8,2,3,9,20,4,8,7,5,2,6,4,4,1,3,2,3,4,4,2,,7,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.13,3.27,2.99,2.35,2.26,3.16,3.15,3.23,3.19,3.23,2.94,3.43,3.04,3.23,2.99,3.52,3.17,3.24,3.1,3.39,2.87,3.29,3.1,2.99,2.8,2.76,,3.14,3.08,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 229,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.82,0.85,0.78,0.61,0.46,0.99,0.99,0.6,0.64,0.79,0.88,0.78,0.76,0.77,1.19,0.89,0.76,1.06,0.79,0.63,0.77,0.69,1.03,0.61,0.61,0.65,,1.04,0.81,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 230,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,128,160,83,109,115,35,99,46,40,83,186,179,3,56,15,9,96,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 230,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,122,153,79*,107*,113,36*,100*,43*,40*,81*,180,173,3**,55*,13**,8**,91*,45*,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 230,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,38,50,24,29,36,15,30,15,12,21,59,54,2,19,2,1,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 230,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,3,4,4,3,4,3,3,1,6,6,-,4,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 230,Q5. Trust in the sources for information/news about Coronavirus used in last week: People in your local area/neighbourhood,ONLINE Fieldwork: 22nd to 24th May 2020,4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,32,44,21,24,33,12,27,12,9,20,53,48,2,15,2,1,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
