date,area_type,area_code,area_name,metric,metric_name,value
2022-01-04,nation,E92000001,England,maleCases,Male cases,545658
2022-01-04,nation,E92000001,England,maleCases,Male cases,394275
2022-01-04,nation,E92000001,England,maleCases,Male cases,119711
2022-01-04,nation,E92000001,England,maleCases,Male cases,43263
2022-01-04,nation,E92000001,England,maleCases,Male cases,465707
2022-01-04,nation,E92000001,England,maleCases,Male cases,60290
2022-01-04,nation,E92000001,England,maleCases,Male cases,448522
2022-01-04,nation,E92000001,England,maleCases,Male cases,136183
2022-01-04,nation,E92000001,England,maleCases,Male cases,27986
2022-01-04,nation,E92000001,England,maleCases,Male cases,151546
2022-01-04,nation,E92000001,England,maleCases,Male cases,341182
2022-01-04,nation,E92000001,England,maleCases,Male cases,333219
2022-01-05,nation,E92000001,England,maleCases,Male cases,399652
2022-01-05,nation,E92000001,England,maleCases,Male cases,454302
2022-01-05,nation,E92000001,England,maleCases,Male cases,345594
2022-01-05,nation,E92000001,England,maleCases,Male cases,138052
2022-01-05,nation,E92000001,England,maleCases,Male cases,43678
2022-01-05,nation,E92000001,England,maleCases,Male cases,153773
2022-01-05,nation,E92000001,England,maleCases,Male cases,420171
2022-01-05,nation,E92000001,England,maleCases,Male cases,552706
2022-01-05,nation,E92000001,England,maleCases,Male cases,121449
2022-01-05,nation,E92000001,England,maleCases,Male cases,85371
2022-01-05,nation,E92000001,England,maleCases,Male cases,524585
2022-01-05,nation,E92000001,England,maleCases,Male cases,525349
2022-01-05,nation,E92000001,England,maleCases,Male cases,61030
2022-01-05,nation,E92000001,England,maleCases,Male cases,28239
2022-01-05,nation,E92000001,England,maleCases,Male cases,241335
2022-01-05,nation,E92000001,England,maleCases,Male cases,550600
2022-01-05,nation,E92000001,England,maleCases,Male cases,472472
2022-01-05,nation,E92000001,England,maleCases,Male cases,337934
2022-01-05,nation,E92000001,England,maleCases,Male cases,479527
2022-01-06,nation,E92000001,England,maleCases,Male cases,558471
2022-01-06,nation,E92000001,England,maleCases,Male cases,155640
2022-01-06,nation,E92000001,England,maleCases,Male cases,244244
2022-01-06,nation,E92000001,England,maleCases,Male cases,44027
2022-01-06,nation,E92000001,England,maleCases,Male cases,478171
2022-01-06,nation,E92000001,England,maleCases,Male cases,86397
2022-01-06,nation,E92000001,England,maleCases,Male cases,61635
2022-01-06,nation,E92000001,England,maleCases,Male cases,557712
2022-01-06,nation,E92000001,England,maleCases,Male cases,531204
2022-01-06,nation,E92000001,England,maleCases,Male cases,459197
2022-01-06,nation,E92000001,England,maleCases,Male cases,28448
2022-01-06,nation,E92000001,England,maleCases,Male cases,122939
2022-01-06,nation,E92000001,England,maleCases,Male cases,341772
2022-01-06,nation,E92000001,England,maleCases,Male cases,531878
2022-01-06,nation,E92000001,England,maleCases,Male cases,404008
2022-01-06,nation,E92000001,England,maleCases,Male cases,139838
2022-01-06,nation,E92000001,England,maleCases,Male cases,484883
2022-01-06,nation,E92000001,England,maleCases,Male cases,349498
2022-01-06,nation,E92000001,England,maleCases,Male cases,424278
2022-01-07,nation,E92000001,England,maleCases,Male cases,407063
2022-01-07,nation,E92000001,England,maleCases,Male cases,462507
2022-01-07,nation,E92000001,England,maleCases,Male cases,28639
2022-01-07,nation,E92000001,England,maleCases,Male cases,246311
2022-01-07,nation,E92000001,England,maleCases,Male cases,344521
2022-01-07,nation,E92000001,England,maleCases,Male cases,562095
2022-01-07,nation,E92000001,England,maleCases,Male cases,481942
2022-01-07,nation,E92000001,England,maleCases,Male cases,535351
2022-01-07,nation,E92000001,England,maleCases,Male cases,62121
2022-01-07,nation,E92000001,England,maleCases,Male cases,157048
2022-01-07,nation,E92000001,England,maleCases,Male cases,141260
2022-01-07,nation,E92000001,England,maleCases,Male cases,44334
2022-01-07,nation,E92000001,England,maleCases,Male cases,124089
2022-01-07,nation,E92000001,England,maleCases,Male cases,536401
2022-01-07,nation,E92000001,England,maleCases,Male cases,352412
2022-01-07,nation,E92000001,England,maleCases,Male cases,87251
2022-01-07,nation,E92000001,England,maleCases,Male cases,488334
2022-01-07,nation,E92000001,England,maleCases,Male cases,427319
2022-01-07,nation,E92000001,England,maleCases,Male cases,562268
2022-01-08,nation,E92000001,England,maleCases,Male cases,248002
2022-01-08,nation,E92000001,England,maleCases,Male cases,158125
2022-01-08,nation,E92000001,England,maleCases,Male cases,409457
2022-01-08,nation,E92000001,England,maleCases,Male cases,28758
2022-01-08,nation,E92000001,England,maleCases,Male cases,124933
2022-01-08,nation,E92000001,England,maleCases,Male cases,87866
2022-01-08,nation,E92000001,England,maleCases,Male cases,346630
2022-01-08,nation,E92000001,England,maleCases,Male cases,429558
2022-01-08,nation,E92000001,England,maleCases,Male cases,539712
2022-01-08,nation,E92000001,England,maleCases,Male cases,465156
2022-01-08,nation,E92000001,England,maleCases,Male cases,62494
2022-01-08,nation,E92000001,England,maleCases,Male cases,44537
2022-01-08,nation,E92000001,England,maleCases,Male cases,538312
2022-01-08,nation,E92000001,England,maleCases,Male cases,564779
2022-01-08,nation,E92000001,England,maleCases,Male cases,142666
2022-01-08,nation,E92000001,England,maleCases,Male cases,484863
2022-01-08,nation,E92000001,England,maleCases,Male cases,355262
2022-01-08,nation,E92000001,England,maleCases,Male cases,565588
2022-01-08,nation,E92000001,England,maleCases,Male cases,490806
2022-01-09,nation,E92000001,England,maleCases,Male cases,62842
2022-01-09,nation,E92000001,England,maleCases,Male cases,159191
2022-01-09,nation,E92000001,England,maleCases,Male cases,125675
2022-01-09,nation,E92000001,England,maleCases,Male cases,411701
2022-01-09,nation,E92000001,England,maleCases,Male cases,358950
2022-01-09,nation,E92000001,England,maleCases,Male cases,487836
2022-01-09,nation,E92000001,England,maleCases,Male cases,249523
2022-01-09,nation,E92000001,England,maleCases,Male cases,348651
2022-01-09,nation,E92000001,England,maleCases,Male cases,44739
2022-01-09,nation,E92000001,England,maleCases,Male cases,568385
2022-01-09,nation,E92000001,England,maleCases,Male cases,568585
2022-01-09,nation,E92000001,England,maleCases,Male cases,467770
2022-01-09,nation,E92000001,England,maleCases,Male cases,493429
2022-01-09,nation,E92000001,England,maleCases,Male cases,541038
2022-01-09,nation,E92000001,England,maleCases,Male cases,431804
2022-01-09,nation,E92000001,England,maleCases,Male cases,28902
2022-01-09,nation,E92000001,England,maleCases,Male cases,144213
2022-01-09,nation,E92000001,England,maleCases,Male cases,543033
2022-01-09,nation,E92000001,England,maleCases,Male cases,88447
2022-01-10,nation,E92000001,England,maleCases,Male cases,544617
2022-01-10,nation,E92000001,England,maleCases,Male cases,434785
2022-01-10,nation,E92000001,England,maleCases,Male cases,547658
2022-01-10,nation,E92000001,England,maleCases,Male cases,146500
2022-01-10,nation,E92000001,England,maleCases,Male cases,492096
2022-01-10,nation,E92000001,England,maleCases,Male cases,364683
2022-01-10,nation,E92000001,England,maleCases,Male cases,471384
2022-01-10,nation,E92000001,England,maleCases,Male cases,572769
2022-01-10,nation,E92000001,England,maleCases,Male cases,29159
2022-01-10,nation,E92000001,England,maleCases,Male cases,45099
2022-01-10,nation,E92000001,England,maleCases,Male cases,414659
2022-01-10,nation,E92000001,England,maleCases,Male cases,573601
2022-01-10,nation,E92000001,England,maleCases,Male cases,89206
2022-01-10,nation,E92000001,England,maleCases,Male cases,63362
2022-01-10,nation,E92000001,England,maleCases,Male cases,497034
2022-01-10,nation,E92000001,England,maleCases,Male cases,251437
2022-01-10,nation,E92000001,England,maleCases,Male cases,351287
2022-01-10,nation,E92000001,England,maleCases,Male cases,126735
2022-01-10,nation,E92000001,England,maleCases,Male cases,160495
2022-01-11,nation,E92000001,England,maleCases,Male cases,127615
2022-01-11,nation,E92000001,England,maleCases,Male cases,161545
2022-01-11,nation,E92000001,England,maleCases,Male cases,63791
2022-01-11,nation,E92000001,England,maleCases,Male cases,252946
2022-01-11,nation,E92000001,England,maleCases,Male cases,29370
2022-01-11,nation,E92000001,England,maleCases,Male cases,547628
2022-01-11,nation,E92000001,England,maleCases,Male cases,369918
2022-01-11,nation,E92000001,England,maleCases,Male cases,474638
2022-01-11,nation,E92000001,England,maleCases,Male cases,495805
2022-01-11,nation,E92000001,England,maleCases,Male cases,417078
2022-01-11,nation,E92000001,England,maleCases,Male cases,437266
2022-01-11,nation,E92000001,England,maleCases,Male cases,89866
2022-01-11,nation,E92000001,England,maleCases,Male cases,353407
2022-01-11,nation,E92000001,England,maleCases,Male cases,499978
2022-01-11,nation,E92000001,England,maleCases,Male cases,551575
2022-01-11,nation,E92000001,England,maleCases,Male cases,578336
2022-01-11,nation,E92000001,England,maleCases,Male cases,45388
2022-01-11,nation,E92000001,England,maleCases,Male cases,148589
2022-01-11,nation,E92000001,England,maleCases,Male cases,576413
2022-01-12,nation,E92000001,England,maleCases,Male cases,579495
2022-01-12,nation,E92000001,England,maleCases,Male cases,582555
2022-01-12,nation,E92000001,England,maleCases,Male cases,502469
2022-01-12,nation,E92000001,England,maleCases,Male cases,419265
2022-01-12,nation,E92000001,England,maleCases,Male cases,64165
2022-01-12,nation,E92000001,England,maleCases,Male cases,550216
2022-01-12,nation,E92000001,England,maleCases,Male cases,162512
2022-01-12,nation,E92000001,England,maleCases,Male cases,254382
2022-01-12,nation,E92000001,England,maleCases,Male cases,45653
2022-01-12,nation,E92000001,England,maleCases,Male cases,128387
2022-01-12,nation,E92000001,England,maleCases,Male cases,150386
2022-01-12,nation,E92000001,England,maleCases,Male cases,555147
2022-01-12,nation,E92000001,England,maleCases,Male cases,355231
2022-01-12,nation,E92000001,England,maleCases,Male cases,477553
2022-01-12,nation,E92000001,England,maleCases,Male cases,29556
2022-01-12,nation,E92000001,England,maleCases,Male cases,439599
2022-01-12,nation,E92000001,England,maleCases,Male cases,374326
2022-01-12,nation,E92000001,England,maleCases,Male cases,90440
2022-01-12,nation,E92000001,England,maleCases,Male cases,499313
2022-01-13,nation,E92000001,England,maleCases,Male cases,45899
2022-01-13,nation,E92000001,England,maleCases,Male cases,29757
2022-01-13,nation,E92000001,England,maleCases,Male cases,441647
2022-01-13,nation,E92000001,England,maleCases,Male cases,586816
2022-01-13,nation,E92000001,England,maleCases,Male cases,502366
2022-01-13,nation,E92000001,England,maleCases,Male cases,163349
2022-01-13,nation,E92000001,England,maleCases,Male cases,582193
2022-01-13,nation,E92000001,England,maleCases,Male cases,152305
2022-01-13,nation,E92000001,England,maleCases,Male cases,480302
2022-01-13,nation,E92000001,England,maleCases,Male cases,504754
2022-01-13,nation,E92000001,England,maleCases,Male cases,421087
2022-01-13,nation,E92000001,England,maleCases,Male cases,558237
2022-01-13,nation,E92000001,England,maleCases,Male cases,129094
2022-01-13,nation,E92000001,England,maleCases,Male cases,255623
2022-01-13,nation,E92000001,England,maleCases,Male cases,90954
2022-01-13,nation,E92000001,England,maleCases,Male cases,64546
2022-01-13,nation,E92000001,England,maleCases,Male cases,552369
2022-01-13,nation,E92000001,England,maleCases,Male cases,356759
2022-01-13,nation,E92000001,England,maleCases,Male cases,379174
2022-01-14,nation,E92000001,England,maleCases,Male cases,129735
2022-01-14,nation,E92000001,England,maleCases,Male cases,29937
2022-01-14,nation,E92000001,England,maleCases,Male cases,154266
2022-01-14,nation,E92000001,England,maleCases,Male cases,506676
2022-01-14,nation,E92000001,England,maleCases,Male cases,443392
2022-01-14,nation,E92000001,England,maleCases,Male cases,584276
2022-01-14,nation,E92000001,England,maleCases,Male cases,384401
2022-01-14,nation,E92000001,England,maleCases,Male cases,504940
2022-01-14,nation,E92000001,England,maleCases,Male cases,358011
2022-01-14,nation,E92000001,England,maleCases,Male cases,64856
2022-01-14,nation,E92000001,England,maleCases,Male cases,256695
2022-01-14,nation,E92000001,England,maleCases,Male cases,46151
2022-01-14,nation,E92000001,England,maleCases,Male cases,422677
2022-01-14,nation,E92000001,England,maleCases,Male cases,91459
2022-01-14,nation,E92000001,England,maleCases,Male cases,590946
2022-01-14,nation,E92000001,England,maleCases,Male cases,560794
2022-01-14,nation,E92000001,England,maleCases,Male cases,482569
2022-01-14,nation,E92000001,England,maleCases,Male cases,164090
2022-01-14,nation,E92000001,England,maleCases,Male cases,554074
2022-01-15,nation,E92000001,England,maleCases,Male cases,156173
2022-01-15,nation,E92000001,England,maleCases,Male cases,508338
2022-01-15,nation,E92000001,England,maleCases,Male cases,130261
2022-01-15,nation,E92000001,England,maleCases,Male cases,46323
2022-01-15,nation,E92000001,England,maleCases,Male cases,164723
2022-01-15,nation,E92000001,England,maleCases,Male cases,389620
2022-01-15,nation,E92000001,England,maleCases,Male cases,594929
2022-01-15,nation,E92000001,England,maleCases,Male cases,507302
2022-01-15,nation,E92000001,England,maleCases,Male cases,444948
2022-01-15,nation,E92000001,England,maleCases,Male cases,586038
2022-01-15,nation,E92000001,England,maleCases,Male cases,424008
2022-01-15,nation,E92000001,England,maleCases,Male cases,257657
2022-01-15,nation,E92000001,England,maleCases,Male cases,562939
2022-01-15,nation,E92000001,England,maleCases,Male cases,484613
2022-01-15,nation,E92000001,England,maleCases,Male cases,65092
2022-01-15,nation,E92000001,England,maleCases,Male cases,30025
2022-01-15,nation,E92000001,England,maleCases,Male cases,555348
2022-01-15,nation,E92000001,England,maleCases,Male cases,359123
2022-01-15,nation,E92000001,England,maleCases,Male cases,91873
2022-01-16,nation,E92000001,England,maleCases,Male cases,258572
2022-01-16,nation,E92000001,England,maleCases,Male cases,92247
2022-01-16,nation,E92000001,England,maleCases,Male cases,487147
2022-01-16,nation,E92000001,England,maleCases,Male cases,510716
2022-01-16,nation,E92000001,England,maleCases,Male cases,446889
2022-01-16,nation,E92000001,England,maleCases,Male cases,396802
2022-01-16,nation,E92000001,England,maleCases,Male cases,510077
2022-01-16,nation,E92000001,England,maleCases,Male cases,587976
2022-01-16,nation,E92000001,England,maleCases,Male cases,360414
2022-01-16,nation,E92000001,England,maleCases,Male cases,565568
2022-01-16,nation,E92000001,England,maleCases,Male cases,65330
2022-01-16,nation,E92000001,England,maleCases,Male cases,425597
2022-01-16,nation,E92000001,England,maleCases,Male cases,46490
2022-01-16,nation,E92000001,England,maleCases,Male cases,130775
2022-01-16,nation,E92000001,England,maleCases,Male cases,165376
2022-01-16,nation,E92000001,England,maleCases,Male cases,556897
2022-01-16,nation,E92000001,England,maleCases,Male cases,158408
2022-01-16,nation,E92000001,England,maleCases,Male cases,600911
2022-01-16,nation,E92000001,England,maleCases,Male cases,30126
2022-01-17,nation,E92000001,England,maleCases,Male cases,166205
2022-01-17,nation,E92000001,England,maleCases,Male cases,362177
2022-01-17,nation,E92000001,England,maleCases,Male cases,590886
2022-01-17,nation,E92000001,England,maleCases,Male cases,161301
2022-01-17,nation,E92000001,England,maleCases,Male cases,92857
2022-01-17,nation,E92000001,England,maleCases,Male cases,449523
2022-01-17,nation,E92000001,England,maleCases,Male cases,514090
2022-01-17,nation,E92000001,England,maleCases,Male cases,259890
2022-01-17,nation,E92000001,England,maleCases,Male cases,427730
2022-01-17,nation,E92000001,England,maleCases,Male cases,608807
2022-01-17,nation,E92000001,England,maleCases,Male cases,513645
2022-01-17,nation,E92000001,England,maleCases,Male cases,406338
2022-01-17,nation,E92000001,England,maleCases,Male cases,46756
2022-01-17,nation,E92000001,England,maleCases,Male cases,30352
2022-01-17,nation,E92000001,England,maleCases,Male cases,131504
2022-01-17,nation,E92000001,England,maleCases,Male cases,490767
2022-01-17,nation,E92000001,England,maleCases,Male cases,559051
2022-01-17,nation,E92000001,England,maleCases,Male cases,569257
2022-01-17,nation,E92000001,England,maleCases,Male cases,65690
2022-01-18,nation,E92000001,England,maleCases,Male cases,261076
2022-01-18,nation,E92000001,England,maleCases,Male cases,572560
2022-01-18,nation,E92000001,England,maleCases,Male cases,593446
2022-01-18,nation,E92000001,England,maleCases,Male cases,615572
2022-01-18,nation,E92000001,England,maleCases,Male cases,560975
2022-01-18,nation,E92000001,England,maleCases,Male cases,429615
2022-01-18,nation,E92000001,England,maleCases,Male cases,132201
2022-01-18,nation,E92000001,England,maleCases,Male cases,46990
2022-01-18,nation,E92000001,England,maleCases,Male cases,452015
2022-01-18,nation,E92000001,England,maleCases,Male cases,516286
2022-01-18,nation,E92000001,England,maleCases,Male cases,517924
2022-01-18,nation,E92000001,England,maleCases,Male cases,167044
2022-01-18,nation,E92000001,England,maleCases,Male cases,30499
2022-01-18,nation,E92000001,England,maleCases,Male cases,65995
2022-01-18,nation,E92000001,England,maleCases,Male cases,93341
2022-01-18,nation,E92000001,England,maleCases,Male cases,363686
2022-01-18,nation,E92000001,England,maleCases,Male cases,414247
2022-01-18,nation,E92000001,England,maleCases,Male cases,163804
2022-01-18,nation,E92000001,England,maleCases,Male cases,494243
2022-01-19,nation,E92000001,England,maleCases,Male cases,132865
2022-01-19,nation,E92000001,England,maleCases,Male cases,365239
2022-01-19,nation,E92000001,England,maleCases,Male cases,518762
2022-01-19,nation,E92000001,England,maleCases,Male cases,30642
2022-01-19,nation,E92000001,England,maleCases,Male cases,66292
2022-01-19,nation,E92000001,England,maleCases,Male cases,562865
2022-01-19,nation,E92000001,England,maleCases,Male cases,420755
2022-01-19,nation,E92000001,England,maleCases,Male cases,262256
2022-01-19,nation,E92000001,England,maleCases,Male cases,497983
2022-01-19,nation,E92000001,England,maleCases,Male cases,595975
2022-01-19,nation,E92000001,England,maleCases,Male cases,167897
2022-01-19,nation,E92000001,England,maleCases,Male cases,47214
2022-01-19,nation,E92000001,England,maleCases,Male cases,521761
2022-01-19,nation,E92000001,England,maleCases,Male cases,93814
2022-01-19,nation,E92000001,England,maleCases,Male cases,454605
2022-01-19,nation,E92000001,England,maleCases,Male cases,431534
2022-01-19,nation,E92000001,England,maleCases,Male cases,166021
2022-01-19,nation,E92000001,England,maleCases,Male cases,575859
2022-01-19,nation,E92000001,England,maleCases,Male cases,621475
2022-01-20,nation,E92000001,England,maleCases,Male cases,598063
2022-01-20,nation,E92000001,England,maleCases,Male cases,263241
2022-01-20,nation,E92000001,England,maleCases,Male cases,30803
2022-01-20,nation,E92000001,England,maleCases,Male cases,433286
2022-01-20,nation,E92000001,England,maleCases,Male cases,133477
2022-01-20,nation,E92000001,England,maleCases,Male cases,501151
2022-01-20,nation,E92000001,England,maleCases,Male cases,456951
2022-01-20,nation,E92000001,England,maleCases,Male cases,366553
2022-01-20,nation,E92000001,England,maleCases,Male cases,167943
2022-01-20,nation,E92000001,England,maleCases,Male cases,427093
2022-01-20,nation,E92000001,England,maleCases,Male cases,525040
2022-01-20,nation,E92000001,England,maleCases,Male cases,564504
2022-01-20,nation,E92000001,England,maleCases,Male cases,94285
2022-01-20,nation,E92000001,England,maleCases,Male cases,47413
2022-01-20,nation,E92000001,England,maleCases,Male cases,66577
2022-01-20,nation,E92000001,England,maleCases,Male cases,168672
2022-01-20,nation,E92000001,England,maleCases,Male cases,520930
2022-01-20,nation,E92000001,England,maleCases,Male cases,627029
2022-01-20,nation,E92000001,England,maleCases,Male cases,578762
2022-01-21,nation,E92000001,England,maleCases,Male cases,94701
2022-01-21,nation,E92000001,England,maleCases,Male cases,565947
2022-01-21,nation,E92000001,England,maleCases,Male cases,527834
2022-01-21,nation,E92000001,England,maleCases,Male cases,434793
2022-01-21,nation,E92000001,England,maleCases,Male cases,134086
2022-01-21,nation,E92000001,England,maleCases,Male cases,169717
2022-01-21,nation,E92000001,England,maleCases,Male cases,503819
2022-01-21,nation,E92000001,England,maleCases,Male cases,47632
2022-01-21,nation,E92000001,England,maleCases,Male cases,169405
2022-01-21,nation,E92000001,England,maleCases,Male cases,632319
2022-01-21,nation,E92000001,England,maleCases,Male cases,66885
2022-01-21,nation,E92000001,England,maleCases,Male cases,522835
2022-01-21,nation,E92000001,England,maleCases,Male cases,458969
2022-01-21,nation,E92000001,England,maleCases,Male cases,599849
2022-01-21,nation,E92000001,England,maleCases,Male cases,367740
2022-01-21,nation,E92000001,England,maleCases,Male cases,264140
2022-01-21,nation,E92000001,England,maleCases,Male cases,30947
2022-01-21,nation,E92000001,England,maleCases,Male cases,433368
2022-01-21,nation,E92000001,England,maleCases,Male cases,581090
2022-01-22,nation,E92000001,England,maleCases,Male cases,637310
2022-01-22,nation,E92000001,England,maleCases,Male cases,134561
2022-01-22,nation,E92000001,England,maleCases,Male cases,47760
2022-01-22,nation,E92000001,England,maleCases,Male cases,171283
2022-01-22,nation,E92000001,England,maleCases,Male cases,67083
2022-01-22,nation,E92000001,England,maleCases,Male cases,530412
2022-01-22,nation,E92000001,England,maleCases,Male cases,31037
2022-01-22,nation,E92000001,England,maleCases,Male cases,524636
2022-01-22,nation,E92000001,England,maleCases,Male cases,460802
2022-01-22,nation,E92000001,England,maleCases,Male cases,95076
2022-01-22,nation,E92000001,England,maleCases,Male cases,567117
2022-01-22,nation,E92000001,England,maleCases,Male cases,438936
2022-01-22,nation,E92000001,England,maleCases,Male cases,601309
2022-01-22,nation,E92000001,England,maleCases,Male cases,169961
2022-01-22,nation,E92000001,England,maleCases,Male cases,583127
2022-01-22,nation,E92000001,England,maleCases,Male cases,436090
2022-01-22,nation,E92000001,England,maleCases,Male cases,368767
2022-01-22,nation,E92000001,England,maleCases,Male cases,264940
2022-01-22,nation,E92000001,England,maleCases,Male cases,506170
2022-01-23,nation,E92000001,England,maleCases,Male cases,463041
2022-01-23,nation,E92000001,England,maleCases,Male cases,170594
2022-01-23,nation,E92000001,England,maleCases,Male cases,437811
2022-01-23,nation,E92000001,England,maleCases,Male cases,47892
2022-01-23,nation,E92000001,England,maleCases,Male cases,445674
2022-01-23,nation,E92000001,England,maleCases,Male cases,135084
2022-01-23,nation,E92000001,England,maleCases,Male cases,31137
2022-01-23,nation,E92000001,England,maleCases,Male cases,172960
2022-01-23,nation,E92000001,England,maleCases,Male cases,533427
2022-01-23,nation,E92000001,England,maleCases,Male cases,265908
2022-01-23,nation,E92000001,England,maleCases,Male cases,585619
2022-01-23,nation,E92000001,England,maleCases,Male cases,509113
2022-01-23,nation,E92000001,England,maleCases,Male cases,603180
2022-01-23,nation,E92000001,England,maleCases,Male cases,95478
2022-01-23,nation,E92000001,England,maleCases,Male cases,527270
2022-01-23,nation,E92000001,England,maleCases,Male cases,370093
2022-01-23,nation,E92000001,England,maleCases,Male cases,568523
2022-01-23,nation,E92000001,England,maleCases,Male cases,644754
2022-01-23,nation,E92000001,England,maleCases,Male cases,67285
2022-01-24,nation,E92000001,England,maleCases,Male cases,171409
2022-01-24,nation,E92000001,England,maleCases,Male cases,570481
2022-01-24,nation,E92000001,England,maleCases,Male cases,95975
2022-01-24,nation,E92000001,England,maleCases,Male cases,537351
2022-01-24,nation,E92000001,England,maleCases,Male cases,465827
2022-01-24,nation,E92000001,England,maleCases,Male cases,267096
2022-01-24,nation,E92000001,England,maleCases,Male cases,48126
2022-01-24,nation,E92000001,England,maleCases,Male cases,31315
2022-01-24,nation,E92000001,England,maleCases,Male cases,588950
2022-01-24,nation,E92000001,England,maleCases,Male cases,67643
2022-01-24,nation,E92000001,England,maleCases,Male cases,371821
2022-01-24,nation,E92000001,England,maleCases,Male cases,605606
2022-01-24,nation,E92000001,England,maleCases,Male cases,135787
2022-01-24,nation,E92000001,England,maleCases,Male cases,174891
2022-01-24,nation,E92000001,England,maleCases,Male cases,512859
2022-01-24,nation,E92000001,England,maleCases,Male cases,453764
2022-01-24,nation,E92000001,England,maleCases,Male cases,530320
2022-01-24,nation,E92000001,England,maleCases,Male cases,439962
2022-01-24,nation,E92000001,England,maleCases,Male cases,653456
2022-01-25,nation,E92000001,England,maleCases,Male cases,31475
2022-01-25,nation,E92000001,England,maleCases,Male cases,607904
2022-01-25,nation,E92000001,England,maleCases,Male cases,172212
2022-01-25,nation,E92000001,England,maleCases,Male cases,176492
2022-01-25,nation,E92000001,England,maleCases,Male cases,533180
2022-01-25,nation,E92000001,England,maleCases,Male cases,268235
2022-01-25,nation,E92000001,England,maleCases,Male cases,572350
2022-01-25,nation,E92000001,England,maleCases,Male cases,468445
2022-01-25,nation,E92000001,England,maleCases,Male cases,136448
